"ncbi_gene_id","gene_symbol","PAAD_fdr_adjusted_p_value","PAAD_cancer_sample_med","PAAD_normal_sample_med","PAAD_log2_fold_change","PAAD_p_value","KIRC_fdr_adjusted_p_value","KIRC_cancer_sample_med","KIRC_normal_sample_med","KIRC_log2_fold_change","KIRC_p_value","BRCA_fdr_adjusted_p_value","BRCA_cancer_sample_med","BRCA_normal_sample_med","BRCA_log2_fold_change","BRCA_p_value","LUAD_fdr_adjusted_p_value","LUAD_cancer_sample_med","LUAD_normal_sample_med","LUAD_log2_fold_change","LUAD_p_value"
101927873,"LINC01508",0.0073275,1,1,0,0.085975332231405,1e-20,14.478,5.922,1.28970592575935,5.66341093670886e-20,4.8464e-18,1,1,0,2.10874945930563e-17,1.0535e-09,1.915,1.853,0.0474815107850536,2.95263512323944e-09
101927934,"LINC01843",5.4978e-05,4.869,2.32,1.06950069525419,0.00197007807942238,1e-20,6.925,2.2,1.65431054741189,5.66341093670886e-20,1e-20,1.219,1.045,0.222195183651967,5.02960526315789e-20,1e-20,1.315,1,0.395062799517578,5.48805712878601e-20
101928101,"IL6R-AS1",0.019134,1,1,0,0.165439097560976,0.00073552,1,1,0,0.00133009705045278,0.012462,1,1,0,0.0182665028439957,0.046615,1,1,0,0.0621691403865717
101928222,"AC079145.1",3.4831e-06,1,1.034,-0.0482361856528477,0.000186882435675676,1.3252e-09,1,1.847,-0.885183866320351,3.62030331012581e-09,2.8182e-17,1.819,1.409,0.36847393134185,1.17476221374046e-16,3.3815e-14,1.063,1,0.0881415968690176,1.26385192855945e-13
101928287,"LINC01285",4.9586e-07,1.098,1.082,0.0211775551783833,3.55372300361011e-05,1e-20,2.715,1,1.44095219802964,5.66341093670886e-20,3.0831e-06,1,1,0,6.62583381746627e-06,1e-20,3.241,1,1.69643902065575,5.48805712878601e-20
101928295,"AC010643.1",0.00011954,1,1,0,0.00378486137161085,0.022283,1,1,0,0.034243615363474,1e-20,1,1,0,5.02960526315789e-20,1e-20,1,1,0,5.48805712878601e-20
101928469,"AC233296.1",0.033746,1,1,0,0.239601427753934,0.0013175,1,1,0,0.00233071304279048,6.551e-12,1,1,0,2.01945141129032e-11,9.0251e-06,1,1,0,1.90728620993742e-05
101928478,"LINC02269",0.017407,1,1,0,0.155239786163522,0.0002674,1,1,0,0.000502703908548374,1.1283e-07,1,1,0,2.70487723424271e-07,2.972e-05,1,1,0,6.02154218181818e-05
101928530,"AC127070.1",0.01016,1,1,0,0.107078569002123,1.9843e-07,1,1.512,-0.596458139558986,4.68350082313212e-07,1.9115e-11,1,1,0,5.73750196309384e-11,6.1769e-11,1,1,0,1.87937979931741e-10
101928565,"AL023755.1",0.035073,1,1,0,0.244133659186536,0.038509,1,1,0,0.0567050032260188,1.9723e-05,1,1,0,3.93961857690298e-05,2.9853e-05,1,1,0,6.04738966551536e-05
101928710,"SCAT1",5.3168e-14,1.343,1,0.425459304765355,2.93191982222222e-11,0.0026855,1,1,0,0.0046206548965305,7.3493e-06,1,1,0,1.52401623417722e-05,1e-20,1.943,1,0.958285900923258,5.48805712878601e-20
101928738,"LINC01978",2.1721e-08,2.017,1,1.01221108395087,2.36925984615385e-06,0.0068236,1,1,0,0.0112416497937537,3.7167e-09,1,1,0,9.79686409608091e-09,4.6674e-07,1,1,0,1.09359066232128e-06
101928845,"LINC01842",3.8433e-08,1,1,0,3.82524453465346e-06,0.0081316,1,1,0,0.0132665668976585,1e-20,1,1,0,5.02960526315789e-20,3.0095e-15,1,1,0,1.20223564258828e-14
101928891,"LINC01637",0.048907,4.379,2.825,0.632350582262738,0.299661038271605,0.0086251,2.622,2.554,0.0379091605190309,0.014037911992432,1.482e-15,2.363,1.903,0.312344067699825,5.59869379014989e-15,0.042134,2.835,3.017,-0.0897659613171111,0.0565993887047194
101928931,"SEMA3B-AS1",0.015757,2.994,2.248,0.413432185837491,0.144952717330862,1.4915e-19,1,14.768,-3.88440255298369,7.79049252685661e-19,0.00094635,5.656,4.918,0.201710385213316,0.00158833057080132,6.1615e-14,2.207,6.425,-1.54160982468899,2.26827470267592e-13
101929224,"AL445483.1",0.014503,1,1,0,0.13736333778626,2.5533e-05,1,1,0,5.18354432241082e-05,8.9936e-20,1,1,0,4.30263279098874e-19,1.9182e-08,1,1,0,4.94116081830791e-08
101929374,"LINC01659",0.0008677,1,1,0,0.0176271159959142,9.0691e-08,1,1.961,-0.971589535530062,2.19333359212803e-07,0.0021062,1,1.055,-0.0772429989324604,0.00339559236609026,2.4493e-15,1,1,0,9.82851082102989e-15
101929378,"LINC01876",3.0303e-09,1,1,0,4.26649046808511e-07,2.4462e-08,1,1,0,6.14669241658241e-08,1.9349e-05,1,1.132,-0.178873958169795,3.86895653879686e-05,7.3091e-11,1.587,1,0.666302128173095,2.21268557049715e-10
101929397,"LINC01518",0.02936,1,1,0,0.217794002239642,0.031999,1,1,0,0.0479170885109802,6.3113e-05,1,1,0,0.000119746579665784,3.1103e-08,1,1,0,7.90078468201504e-08
101929536,"AL033527.3",0.022682,1,1,0,0.185073187011919,0.00017722,1,1,0,0.000338257596859532,0.00059136,1,1,0,0.00101586709609767,0.00025407,1,1,0,0.000471832188150987
101929567,"LINC01814",0.005094,1,1,0,0.0659661369863014,0.00098733,1,1,0,0.00176802424179343,4.6461e-14,1,1,0,1.61403064980309e-13,8.5089e-05,1,1,0,0.000165622580174672
101929710,"AC104123.1",0.0011468,1,1,0,0.0217235435114504,0.0010291,1,1,0,0.00183958204923274,3.3562e-05,1,1.486,-0.571434115876509,6.56162705651692e-05,0.00066306,1,1,0,0.00116819116363636
10195,"ALG3",0.040201,68.603,53.619,0.355527353481596,0.265452050515121,2.4035e-07,51.525,47.86,0.10645220288812,5.64374603674541e-07,1e-20,84.584,47.114,0.844228964744672,5.02960526315789e-20,1e-20,87.038,40.959,1.08746491318455,5.48805712878601e-20
10205,"MPZL2",0.012857,101.001,65.17,0.632089676948724,0.126355031683168,2.364e-07,105.612,50.802,1.05581656799106,5.55332675139166e-07,2.5462e-10,34.496,67.876,-0.976472464732925,7.18645052916564e-10,1e-20,211.928,151.528,0.483989803897383,5.48805712878601e-20
10232,"MSLN",0.017226,269.126,3.856,6.12503291327696,0.154094443243243,0.0001712,1.021,6.037,-2.56384893493492,0.000327242047688232,7.9803e-09,1,1,0,2.06136029395202e-08,3.1372e-10,138.437,192.617,-0.476505455224032,9.12182340508806e-10
10233,"LRRC23",0.013207,16.054,15.768,0.0259331212231791,0.128711518900344,1e-20,37.998,29.098,0.385003489812323,5.66341093670886e-20,9.3934e-18,19.338,16.711,0.210640526189781,4.02085907054871e-17,0.0015081,23.474,31.064,-0.404179912446755,0.0025214572168042
10237,"SLC35B1",0.0396,69.373,62.264,0.155976012306342,0.263275016744809,1.842e-07,81.648,77.269,0.079527819832679,4.35728947646748e-07,1e-20,83.99,58.427,0.523582353871899,5.02960526315789e-20,1e-20,112.739,59.889,0.912623727731462,5.48805712878601e-20
10245,"TIMM17B",0.044728,82.484,76.851,0.102050264157734,0.284049985924504,0.0014043,59.885,70.264,-0.230591026982506,0.0024785806344697,1e-20,83.827,44.15,0.925001561328268,5.02960526315789e-20,1e-20,93.596,52.087,0.845523528760167,5.48805712878601e-20
102465436,"MIR6728",3.4953e-05,1,1,0,0.0013552479609375,1e-20,1,1,0,5.66341093670886e-20,0.00038485,1,1,0,0.000674296008403361,1.2402e-06,1,1,0,2.80869194187583e-06
102465443,"MIR6740",0.0004139,1,1,0,0.0102198293532338,0.00018775,1,1,0,0.000357593161883675,8.4221e-05,1,1,0,0.000157914375,3.6932e-06,1,1,0,8.05463826206087e-06
102465487,"MIR6812",1.8026e-11,1,1,0,5.26253164705882e-09,0.00022368,1,1,0,0.000423215200067676,4.8517e-05,1,1,0,9.33191374538746e-05,2.7109e-06,1,1,0,5.98314797979798e-06
102465525,"MIR6870",0.00065157,1,1,0,0.0142927819226519,8.2502e-08,1,1,0,2.00112756967791e-07,0.0028928,1,1,0,0.00458604880071888,0.030914,1,1,0,0.0424615011709602
102465668,"MIR7111",0.02592,2.236,1.212,0.883530489370239,0.201126593200469,1e-20,1.412,1,0.497740088609093,5.66341093670886e-20,6.6909e-10,1.648,1,0.720716242521131,1.84442057091346e-09,3.359e-20,2.727,1,1.44731470025318,1.79310258682635e-19
102465866,"MIR8064",0.027899,1,1,0,0.211151714830347,0.031126,1,1,0,0.0467192883699081,0.0003246,1,1,0,0.000572713362566351,0.00018378,1,1,0,0.000346288878931349
102465975,"MIR6763",0.0055611,1,1,0,0.0706510340153453,1.304e-10,1,1,0,3.81145635128071e-10,0.013694,1,1,0,0.0199651573326553,0.048539,1,1,0,0.0645805440272223
102466197,"MIR6810",2.9756e-05,1,1,0,0.0011885636056338,0.004774,1,1,0,0.00799335858661476,5.6733e-07,1,1,0,1.29715018941282e-06,0.0059467,1,1,0,0.00914785359607951
102466516,"MIR6071",0.0039073,1,1,0,0.0543953152875175,5.8346e-06,1,1,0,1.24058050765282e-05,9.5388e-07,1,1,0,2.1414680696946e-06,0.025016,1.102,3.772,-1.77520545210394,0.0349374352675774
102466518,"MIR6081",0.028412,1,1,0,0.213452189178963,0.024373,1,1,0,0.0372736080683761,1.2153e-05,1,1,0,2.47517143237723e-05,0.002986,1,1,0,0.00477293136340816
102466984,"MIR6801",0.010425,1,1,0,0.108753528608924,0.0089961,1,1,0,0.0146045418160703,0.0083842,1,1,0,0.0125721887544949,0.021532,1,1,0,0.0304301638554217
102467212,"LINC02115",0.028033,1,1,0,0.211603758266819,0.00054134,1,1,0,0.000991939246272325,0.0056977,1,1,0,0.0087117833,0.022888,1,1,0,0.0321934273272326
10248,"POP7",0.036423,59.103,45.806,0.3676947765012,0.250457012816072,1e-20,60.595,49.048,0.305004444783687,5.66341093670886e-20,1e-20,83.649,46.571,0.844916432467606,5.02960526315789e-20,1e-20,73.336,41.254,0.829987568323259,5.48805712878601e-20
10255,"HCG9",0.0078167,1,1,0,0.0892176262068965,6.9959e-07,1,1,0,1.58917630916108e-06,1.0438e-06,1,1,0,2.3348827660197e-06,0.0017649,1,1,0,0.00291992623413258
10261,"IGSF6",0.03457,10.418,39.846,-1.93535656219497,0.242004,1e-20,17.702,2.927,2.5964177166285,5.66341093670886e-20,0.00010165,10.945,8.48,0.368135784617747,0.000189063559322034,0.00014584,19.211,29.678,-0.627461253735873,0.000277806502564103
102723471,"LHX1-DT",6.639e-05,1,1,0,0.0023072396993007,1e-20,1,53.516,-5.74189838209574,5.66341093670886e-20,0.00092004,1,1,0,0.00154632254140407,0.00021469,1,1,0,0.000401813573228082
102724064,"AP001107.9",2.6004e-08,12.05,6.689,0.849170696077713,2.74591174468085e-06,6.435e-08,4.429,6.912,-0.642122220278152,1.57175068253795e-07,6.8804e-07,6.385,6.272,0.0257610604748778,1.56193184202712e-06,1.5057e-13,7.886,24.545,-1.63806355114559,5.42826527013911e-13
102724201,"TBX18-AS1",0.001174,1,1,0,0.0221331889838557,9.3563e-06,1,1,0,1.96417313497278e-05,7.8623e-05,1,1.075,-0.104336659814736,0.000147732140340816,0.003255,1,1,0,0.00518061736770692
102724344,"LINC02188",0.0014235,17.695,1.639,3.43245400221313,0.0254044955974843,1e-20,69.583,3.937,4.14356626301278,5.66341093670886e-20,1.4612e-08,1.733,55.352,-4.99729188635642,3.70961058224485e-08,2.3084e-05,1,1,0,4.72340348879912e-05
102724539,"LINC01714",0.013055,1,1,0,0.127606036435254,1e-20,2.329,1.1,1.08220711579884,5.66341093670886e-20,9.4092e-07,1,1,0,2.11320017626322e-06,3.7749e-18,1,1,0,1.78093133573243e-17
10280,"SIGMAR1",0.025807,75.251,64.87,0.214159314955808,0.200672252054794,0.023769,68.395,67.173,0.0260093988257048,0.036389722362927,1e-20,102.172,85.218,0.261769785106666,5.02960526315789e-20,1e-20,89.181,54.374,0.713819413617385,5.48805712878601e-20
10289,"EIF1B",0.044971,102.953,116.481,-0.178108776361181,0.284955088413661,1e-20,82.306,182.659,-1.15008332994564,5.66341093670886e-20,1e-20,85.419,128.067,-0.584269859775325,5.02960526315789e-20,1.1581e-18,77.164,109.178,-0.500682337777818,5.66394002633311e-18
10297,"APC2",0.035939,1,1,0,0.247943208333333,3.3686e-05,1,1,0,6.7749612624764e-05,1.8407e-14,1,1,0,6.53303226555246e-14,4.2234e-12,1,1,0,1.38381234636871e-11
103021294,"ABALON",5.3905e-06,1,1,0,0.000273688506393862,0.0044454,1,1,0,0.00747281596392334,0.00014439,1,1,0,0.000264081710526316,5.2266e-06,1,1,0,1.12720373717825e-05
10309,"CCNO",0.040703,8.73,4.627,0.915904554951507,0.267827628770302,1.8625e-05,1,3.252,-1.70132725741294,3.820661744474e-05,1e-20,10.034,4.598,1.12581847204612,5.02960526315789e-20,3.6032e-18,11.375,2.081,2.45051767512545,1.70389387651178e-17
103164619,"CASC19",6.1732e-09,20.644,2.229,3.2112540140243,7.87933515384615e-07,0.00023066,4.57,1.844,1.30935550951609,0.000435831845906902,5.9519e-05,1.331,1.715,-0.365698005148283,0.000113283673443983,8.5145e-07,1.972,2.082,-0.0783105169215055,1.95369774014208e-06
1033,"CDKN3",0.0047752,15.062,9.671,0.639176370286077,0.0630720361942781,6.1011e-17,6.491,2.09,1.63493781386968,2.67825716584887e-16,1e-20,27.018,4.143,2.70517315808379,5.02960526315789e-20,1e-20,21.514,2.843,2.91978977928761,5.48805712878601e-20
10331,"B3GNT3",0.00061406,89.103,10.762,3.04952779461472,0.0137588251918736,0.0056942,6.883,8.584,-0.318612566141818,0.00945973982024809,3.9561e-05,2.098,8.204,-1.96731281390258,7.68078841107255e-05,1e-20,35.177,1.435,4.61550980868503,5.48805712878601e-20
103695432,"LINC01167",0.014595,1,1,0,0.138102926596759,0.00044749,1,1,0,0.000825720760663312,0.005046,1,1,0,0.00776190543259557,0.00062631,1,1,0,0.00110852691947268
103695436,"LINC01269",1.3437e-13,1.678,1,0.746742715777736,6.2035191627907e-11,0.040682,1,1,0,0.0595870079895219,0.0040172,1,1,0,0.00626168832404513,2.6342e-12,1,1,0,8.75722186754177e-12
103724388,"LINC01068",0.0013064,1,1,0,0.0238151081726354,0.031152,1,1,0,0.046755175949537,1.5541e-05,1,1,0,3.13540495249824e-05,0.00032783,1,1,0,0.000600900338021219
103752588,"PACERR",1.2646e-07,1,1,0,1.05927591561181e-05,1.1415e-05,1,1,0,2.38049314685315e-05,0.037739,1,1,0,0.0516126395348837,3.792e-19,1,1,0,1.90988257627119e-18
103752589,"TMEM92-AS1",0.0058267,3.091,1.766,0.807588311209757,0.0729789579810726,3.6317e-12,1,1,0,1.17566365899551e-11,8.8167e-12,1,1,0,2.70154995991984e-11,1e-20,2.805,1.044,1.42587905892627,5.48805712878601e-20
10380,"BPNT1",0.040144,42.879,31.729,0.434469207779045,0.265362774043261,1e-20,31.555,54.194,-0.780264511409628,5.66341093670886e-20,1e-20,60.009,38.62,0.63583072446003,5.02960526315789e-20,1e-20,51.106,31.414,0.70208502230741,5.48805712878601e-20
10401,"PIAS3",0.011487,31.577,23.721,0.412709282743642,0.116883610456176,0.029,23.863,22.768,0.0677678596710679,0.0437631738749072,1.0774e-10,51.474,44.755,0.201795029135063,3.10976201862572e-10,1e-20,44.532,22.949,0.956411117128758,5.48805712878601e-20
104326051,"MAFA-AS1",0.014654,1,1,0,0.13833153019496,2.1706e-05,1,1,0,4.42670188748062e-05,3.4876e-15,1,1,0,1.29200623485705e-14,0.0021687,1,1,0,0.00353912403163213
10440,"TIMM17A",0.00045774,72.722,61.85,0.233618281866189,0.0109980560096735,9.3635e-15,64.486,81.968,-0.346074813468315,3.57074238704177e-14,1e-20,123.129,62.956,0.967754807922543,5.02960526315789e-20,1e-20,94.598,52.986,0.836198462211663,5.48805712878601e-20
10446,"LRRN2",0.011583,5.242,17.248,-1.71823982442409,0.117619292071611,1.0152e-20,1.592,27.936,-4.13321322308579,5.74398259549709e-20,1e-20,17.893,8.874,1.01173883645677,5.02960526315789e-20,0.0069044,2.591,3.06,-0.24002263739992,0.0105057938690517
104472717,"LINC01224",0.00035384,1,1,0,0.00906378281290323,0.00040286,1,1,0,0.00074589128807947,5.4884e-14,1,1,0,1.89773034825871e-13,1.9599e-12,1,1,0,6.58232237793852e-12
104502417,"MGAT3-AS1",8.6419e-10,1,1,0,1.44167225882353e-07,1.3452e-12,1,1,0,4.47986051220965e-12,0.00059041,1,1,0,0.00101431111235955,4.8157e-08,1,1.535,-0.618238655595455,1.20823489699426e-07
10458,"BAIAP2",0.02849,50.295,19.566,1.36206613693268,0.213757873015873,9.3586e-10,28.298,47.091,-0.734751267077215,2.5787168609092e-09,1e-20,59.318,40.689,0.543831131660202,5.02960526315789e-20,0.00032488,64.991,85.136,-0.38952936209797,0.000595885158423175
1047,"CLGN",0.00064264,1.242,1,0.312665173558394,0.0142226190412486,2.4306e-12,1,1,0,7.96057982135013e-12,1e-20,10.047,2.562,1.97142240108623,5.02960526315789e-20,2.2591e-05,2.044,1.213,0.752815645817111,4.62549946715664e-05
10476,"ATP5PD",0.037757,278.386,236.652,0.234319545370368,0.255968122908843,3.1747e-13,367.838,509.829,-0.470942911806807,1.10102868971934e-12,1e-20,355.947,282.409,0.333876375833697,5.02960526315789e-20,1e-20,335.35,220.473,0.605065613622091,5.48805712878601e-20
10481,"HOXB13",1.6303e-06,1,1,0,9.83729957446809e-05,0.00017205,1,1,0,0.000328810587028967,1e-20,1,1,0,5.02960526315789e-20,1.3144e-18,1,1,0,6.39189020292385e-18
10529,"NEBL",0.012009,13.153,7.697,0.773023741511305,0.120955184170472,1e-20,21.487,75.062,-1.80461866208011,5.66341093670886e-20,0.0021349,48.152,46.028,0.0650839656417763,0.0034387198188075,1e-20,18.411,63.012,-1.77505861219073,5.48805712878601e-20
105369201,"AC015712.6",0.010375,1,1,0,0.108516596417281,0.00044276,1,1,0,0.000817397454395378,2.4943e-15,1.186,7.217,-2.60529524487971,9.31251351131369e-15,2.6565e-11,1,1,0,8.28163596307176e-11
105369209,"OSBPL2",0.0020547,68.414,48.511,0.495979663970668,0.0334522472131148,1e-20,41.408,71.927,-0.796623909614182,5.66341093670886e-20,2.2813e-05,59.657,59.477,0.00435954983406797,4.52452572639225e-05,1e-20,58.285,45.809,0.347493575335247,5.48805712878601e-20
105369340,"AP001453.2",4.1508e-05,1.179,1.037,0.185147824166537,0.00156359927134725,5.4138e-07,1,1,0,1.23999027956989e-06,1e-20,1,1,0,5.02960526315789e-20,1e-20,1,1,0,5.48805712878601e-20
105369635,"MIR200CHG",0.0062039,19.808,11.526,0.781191294827581,0.0762127616336634,1.9984e-14,1,6.706,-2.7454524831317,7.44688677107631e-14,1e-20,22.463,13.484,0.736302084355202,5.02960526315789e-20,1.6443e-07,14.955,13.006,0.201450581566458,3.97855977635436e-07
105369739,"LINC02450",0.026133,1,1,0,0.202312389863548,0.00054385,1,1,0,0.00099629364403309,2.1136e-05,1,1,0,4.2068398854465e-05,2.9796e-06,1,1,0,6.55153366219416e-06
105370177,"LINC02341",3.21e-07,1,1,0,2.45095846153846e-05,5.3728e-20,1.742,1,0.800744623936778,2.89143514918191e-19,0.0002155,1,1,0,0.000387403393948895,2.9062e-13,1,1,0,1.03335161774091e-12
105370439,"LINC02313",5.3908e-08,1.854,1,0.890641243963444,5.22039812682927e-06,1e-20,1.31,1,0.389566811762726,5.66341093670886e-20,0.015435,1,1,0,0.0223570623342175,5.4069e-11,1,1,0,1.65186539136395e-10
105370526,"HIF1A-AS2",0.0019747,2.481,1.608,0.625654328713502,0.0326409195670275,1e-20,57.506,1.542,5.22083781992883,5.66341093670886e-20,3.4601e-06,1,1.013,-0.0186341741390509,7.39515362035225e-06,3.6984e-05,3.843,1.717,1.16234293706067,7.43382402597402e-05
105371730,"AC116407.1",0.019457,1,1,0,0.16728469640537,3.5218e-07,1,1.47,-0.55581615506164,8.17101439834025e-07,0.0010982,1,1,0,0.00182953562867727,1e-20,2.136,11.012,-2.36609296290801,5.48805712878601e-20
105374119,"LINC02004",2.6472e-09,1,1,0,3.86413341176471e-07,9.1474e-07,1.062,1.16,-0.127341039210781,2.06261466276842e-06,0.021125,1,1.183,-0.242450073677701,0.0300280058878215,2.7161e-11,1.013,1,0.018634174139051,8.45915605086641e-11
105374727,"AC025449.2",0.028096,1.223,1.242,-0.0222407696930947,0.211674304364326,3.5197e-13,1.783,4.654,-1.38416450778035,1.21747e-12,0.011481,1.25,2.112,-0.756681739809004,0.0169063714285714,0.011364,1.202,1.367,-0.185576346894875,0.016761711978822
105375015,"LINC02571",0.0098425,1,1,0,0.104768530831099,1.1991e-08,1,1,0,3.07593423557747e-08,1.3294e-15,1,1,0,5.03630475718533e-15,4.516e-05,1,1,0,8.99607543796925e-05
105375166,"AC005550.2",5.9277e-05,1,1,0,0.00210890144086022,0.025424,1,1,0,0.0387563511450382,0.04165,1,1,0,0.0565701024517352,0.0014003,1,1,0,0.00235553521775228
105376736,"EXOSC10-AS1",0.00063709,1,1,0,0.0141459363128492,1.0643e-05,1,1,0,2.22364631480617e-05,0.011684,1.817,2.235,-0.298716411836564,0.017187642870887,1e-20,1,1,0,5.48805712878601e-20
105377105,"FLNB-AS1",0.000262,1.196,1.225,-0.034564359691828,0.0071543658872077,4.6137e-09,1,1,0,1.21257360987074e-08,0.00039092,1.173,1.34,-0.192029987316626,0.000684512918002749,8.7829e-10,1,1,0,2.47715125664389e-09
105377108,"FAM3D-AS1",0.0034687,1,1,0,0.0495400233093525,6.757e-11,1,3.7,-1.88752527074159,2.01341675992539e-10,1.0478e-18,1,1,0,4.71386681051393e-18,0.049095,1,1,0,0.0652462889087657
105377924,"AL109920.1",0.0052931,1,1,0,0.06788024625323,1.425e-07,1,1,0,3.39745762711864e-07,0.039976,1,1,0,0.0544641534988713,0.038423,1,1,0,0.051968285046729
105378622,"LINC01778",0.024182,1,1,0,0.192640876404494,0.032972,1,1,0,0.0492619740814963,8.9573e-11,1,1.636,-0.710172748279662,2.59814943088403e-10,2.7447e-09,1,1,0,7.50317154421685e-09
10551,"AGR2",1.4782e-08,649.555,18.224,5.1555401314008,1.69380914942529e-06,0.00062087,1,11.305,-3.4988890869768,0.00113072049670222,1e-20,548.398,150.188,1.86845376331077,5.02960526315789e-20,1e-20,602.963,134.09,2.16886782612498,5.48805712878601e-20
10552,"ARPC1A",0.012611,35.602,26.293,0.437279528063961,0.12480237886341,1e-20,33.437,22.5,0.571520411787582,5.66341093670886e-20,1e-20,30.216,22.919,0.398768590978899,5.02960526315789e-20,1e-20,35.118,22.393,0.649162864878061,5.48805712878601e-20
10553,"HTATIP2",0.00052097,98.192,73.701,0.413921294162514,0.012203361509434,1e-20,84.753,43.008,0.978659392966823,5.66341093670886e-20,1e-20,57.441,43.579,0.398447773946812,5.02960526315789e-20,1e-20,102.856,68.032,0.596340547369098,5.48805712878601e-20
10586,"MAB21L2",0.012649,1,1,0,0.124991512195122,0.036276,1,1,0,0.0536855036061669,0.00012577,1,1,0,0.000231652340989399,0.00068748,1,1,0,0.00120863506823381
10597,"TRAPPC2B",0.020753,13.25,11.032,0.264297997711306,0.17479361731014,1.4894e-11,14.958,12.418,0.268484451853989,4.62858418785605e-11,0.0266,14.646,14.429,0.0215353834544933,0.0372767322497861,0.01033,10.717,9.961,0.105538620973306,0.0153309389358727
10598,"AHSA1",0.034418,161.983,128.118,0.33836922918892,0.241522140685755,1e-20,109.867,170.733,-0.635983816645907,5.66341093670886e-20,1e-20,193.966,153.964,0.33321072868403,5.02960526315789e-20,1e-20,171.788,119.928,0.51846073361947,5.48805712878601e-20
10606,"PAICS",4.0352e-06,31.2,23.282,0.4223310332921,0.000213618107733333,0.0018622,40.336,46.314,-0.199380340317573,0.00325492069396686,1e-20,71.542,44.93,0.6711113884504,5.02960526315789e-20,1e-20,47.133,13.867,1.76508180394457,5.48805712878601e-20
10613,"ERLIN1",0.010876,40.466,31.237,0.373454344166102,0.112219517671518,8.6303e-16,41.757,51.358,-0.298570955353187,3.53202726075023e-15,2.1154e-19,41.995,55.695,-0.407330247656032,9.90945649509804e-19,5.0364e-13,39.293,35.882,0.131012015213843,1.76127799780323e-12
10626,"TRIM16",0.039688,20.079,11.94,0.749884583534286,0.263560197993311,5.169e-10,7.436,5.633,0.400623298679933,1.45019887104867e-09,0.0021384,9.751,10.364,-0.0879588355212374,0.00344387360438171,3.3733e-09,11.695,11.389,0.0382507835096582,9.16276528150134e-09
1063,"CENPF",0.011682,6.871,2.474,1.47367458272494,0.118382370597243,1.5396e-09,2.78,1,1.47508488294878,4.18302886297376e-09,1e-20,24.751,2.862,3.11239123754619,5.02960526315789e-20,1e-20,10.808,1.094,3.30441493653313,5.48805712878601e-20
