"cancer_type","ncbi_gene_id","fdr_adjusted_p_value","cancer_sample_med","normal_sample_med","log2_fold_change","p_value","gene_symbol"
"PAAD",79077,0.020835,53.319,45.307,0.234915756819411,0.175186963151207,"DCTPP1"
"PAAD",3687,0.037925,17.712,70.156,-1.98583936649306,0.256520306643952,"ITGAX"
"PAAD",6524,0.00017722,1,1,0,0.00525485402985075,"SLC5A2"
"PAAD",84706,0.0035539,15.484,9.831,0.655368134028395,0.0504734969957082,"GPT2"
"PAAD",255919,0.021877,14.14,18.714,-0.404335838398547,0.180472727272727,"CNEP1R1"
"PAAD",105371248,0.001956,1,1,0,0.032466983277592,"LINC02178"
"PAAD",64127,0.026113,2.377,5.124,-1.10812857239921,0.202312389863548,"NOD2"
"PAAD",27324,2.282e-05,10.658,2.26,2.23754206045748,0.000949732997903564,"TOX3"
"PAAD",643714,0.036812,1,1,0,0.252239594202899,"CASC16"
"PAAD",2775,0.022559,5.512,5.108,0.109817363001567,0.184313157201646,"GNAO1"
"PAAD",23568,1.3319e-05,1,1,0,0.00059992653968254,"ARL2BP"
"PAAD",51090,0.016295,73.819,53.109,0.475035829141627,0.148049583524027,"PLLP"
"PAAD",55715,0.029307,73.173,47.945,0.609931038770549,0.217577623036649,"DOK4"
"PAAD",84229,0.002313,1,1,0,0.036616966507177,"DRC7"
"PAAD",146227,0.00085398,5.15,2.46,1.06591411673134,0.0174104485831622,"BEAN1"
"PAAD",101927726,2.3809e-06,1,1,0,0.000136605857803468,"BEAN1-AS1"
"PAAD",113540,0.0097194,4.829,3.692,0.387321910526881,0.103875403119957,"CMTM1"
"PAAD",766,0.048807,1,1,0,0.299257557751699,"CA7"
"PAAD",1014,0.043551,1,1,0,0.278946215483871,"CDH16"
"PAAD",8824,4.7609e-05,34.425,27.717,0.312685541161567,0.00176660536074766,"CES2"
"PAAD",23491,1.6242e-07,2.212,1.092,1.01837852931485,1.3214597704918e-05,"CES3"
"PAAD",55336,0.00016444,8.572,5.248,0.707864130058464,0.0049386730408472,"FBXL8"
"PAAD",3299,0.0023445,15.017,10.092,0.573384517842615,0.0369096066613799,"HSF4"
"PAAD",8996,0.03162,47.141,32.005,0.558685054136781,0.229513798903108,"AC074143.1"
"PAAD",79767,0.0070826,51.585,27.151,0.925946281595908,0.0836429358715051,"ELMO3"
"PAAD",3291,4.8031e-06,34.445,16.33,1.07676978713215,0.000247665301818182,"HSD11B2"
"PAAD",9114,0.0074649,175.734,234.339,-0.41520373285627,0.086865882063306,"ATP6V0D1"
"PAAD",80004,0.049324,25.443,16.084,0.661642548473127,0.30091581069453,"ESRP2"
"PAAD",55512,3.2286e-06,11.917,6.14,0.956710535003421,0.000174643507356948,"SMPD3"
"PAAD",84916,0.0011971,40.882,36.704,0.155528480031813,0.0223792979284369,"UTP4"
"PAAD",80777,0.0063484,45.063,40.466,0.155233114040949,0.077651532224276,"CYB5B"
"PAAD",1728,0.0061163,196.844,16.868,3.54469190655167,0.07565158105919,"NQO1"
"PAAD",100422922,0.041735,1,1,0,0.27191441417788,"MIR1972-2"
"PAAD",100506083,0.039489,1,1,0,0.262801082132082,"AC012184.3"
"PAAD",6483,0.027492,9.654,14.385,-0.575366489182047,0.208993222052067,"ST3GAL2"
"PAAD",692214,0.015563,1,1,0,0.144170170788614,"SNORD111"
"PAAD",100130894,0.00022366,1,1,0,0.00629801180141844,"VAC14-AS1"
"PAAD",100132529,0.044411,1,1,0,0.282617398717949,"TAT-AS1"
"PAAD",6898,0.0078721,1,1,0,0.0897627393452039,"TAT"
"PAAD",692111,0.0052107,1,1,0,0.0673327659076122,"SNORD71"
"PAAD",3250,0.038838,1,1,0,0.26038904964539,"HPR"
"PAAD",497190,0.0020156,1,1,0,0.03301459669967,"CLEC18B"
"PAAD",4166,4.8491e-07,2.186,1.234,0.824951006522487,3.48783815942029e-05,"CHST6"
"PAAD",23563,0.032756,1,1,0,0.235201326582279,"CHST5"
"PAAD",4094,0.044376,27.864,43.163,-0.631392763311122,0.282617398717949,"MAF"
"PAAD",55839,0.0011502,3.558,2.667,0.415848685716234,0.0217671786463298,"CENPN"
"PAAD",2653,6.2864e-07,1.115,1,0.15704371014558,4.30336595862069e-05,"GCSH"
"PAAD",53630,0.0030998,2.691,1,1.42814239097833,0.0456507637982196,"BCO1"
"PAAD",8139,0.0003448,1,1,0,0.00887804098573282,"GAN"
"PAAD",102465840,0.0010825,1,1,0,0.0208234399224806,"MIR7854"
"PAAD",54550,0.0040999,2.196,2.226,-0.0195755383367607,0.0562482479612992,"NECAB2"
"PAAD",9914,6.6771e-06,10.873,3.157,1.78412388757139,0.00033304972160804,"ATP2C2"
"PAAD",105371374,0.027432,1,1,0,0.208811374233129,"ATP2C2-AS1"
"PAAD",57707,0.0037132,11.034,8.762,0.332623765810143,0.0523168533711852,"MEAK7"
"PAAD",55625,0.0012271,75.413,60.859,0.309342614063414,0.0227242436567164,"ZDHHC7"
"PAAD",400550,0.002207,2.452,1.289,0.927706715329131,0.0353682847457627,"FENDRR"
"PAAD",103752587,0.015635,1,1,0,0.144351345724907,"FOXC2-AS1"
"PAAD",102724344,0.0014235,17.695,1.639,3.43245400221313,0.0254044955974843,"LINC02188"
"PAAD",57338,0.00081846,1.039,1,0.0551956542421246,0.0169958869456067,"JPH3"
"PAAD",8140,0.046177,28.733,30.401,-0.0814101480673133,0.289181641640379,"SLC7A5"
"PAAD",102465464,0.0031405,1,1,0,0.0461437951219512,"MIR6775"
"PAAD",161882,0.015913,6.636,5.374,0.304317564942697,0.145914492378753,"ZFPM1"
"PAAD",9780,0.00010512,43.499,61.584,-0.501573341084479,0.00340431034257749,"PIEZO1"
"PAAD",51693,0.014155,40.712,38.612,0.0764048124056139,0.135163569023569,"TRAPPC2L"
"PAAD",5119,0.0092592,133.378,119.262,0.16138628539615,0.100334955458515,"CHMP1A"
"PAAD",124045,0.00061363,12.539,10.596,0.24290254728089,0.0137588251918736,"SPATA33"
"PAAD",84501,0.0037794,17.992,3.256,2.46618296151157,0.0529489405786874,"SPIRE2"
"PAAD",750,0.0075858,1,1,0,0.0875854081395349,"GAS8-AS1"
"PAAD",9501,0.016384,27.1,26.42,0.0366623849944064,0.148722070416095,"RPH3AL"
"PAAD",51763,0.034756,31.631,42.23,-0.41692908040071,0.24277836453202,"INPP5K"
"PAAD",5306,0.0039875,50.34,60.484,-0.264848336243613,0.0551636585365854,"PITPNA"
"PAAD",124935,0.01913,12.778,22.616,-0.823681743536662,0.165439097560976,"SLC43A2"
"PAAD",83547,0.011853,14.104,19.465,-0.464777964914464,0.119778784732824,"RILP"
"PAAD",1497,0.034819,9.169,14.694,-0.680390877085211,0.24313288357369,"CTNS"
"PAAD",84254,0.0099914,8.886,12.484,-0.490474215909207,0.10612588164794,"CAMKK1"
"PAAD",342527,3.7351e-07,1,1,0,2.75935420074349e-05,"SMTNL2"
"PAAD",409,0.012191,60.625,152.308,-1.32900697428388,0.122230167676768,"ARRB2"
"PAAD",9032,0.0017244,34.578,1.258,4.78065059822855,0.0294602313253012,"TM4SF5"
"PAAD",388323,0.0044225,1.119,1.108,0.0142521549272055,0.0596220385607603,"GLTPD2"
"PAAD",8402,0.00023189,69.154,89.342,-0.369525848974599,0.00646556219101124,"SLC25A11"
"PAAD",5216,0.0047015,827.68,1264.742,-0.611698111782803,0.0625983755868545,"PFN1"
"PAAD",9552,0.010185,99.942,140.68,-0.493254245954749,0.10726398938992,"SPAG7"
"PAAD",51009,0.0091792,21.366,26.936,-0.334218784743427,0.0998174206896552,"DERL2"
"PAAD",83659,0.036924,1,1,0,0.252589678842178,"TEKT1"
"PAAD",51087,0.00015132,1,1,0,0.0046073690797546,"YBX2"
"PAAD",8742,0.0012637,33.209,57.944,-0.803084999812405,0.0232132628465804,"TNFSF12"
"PAAD",26168,0.016249,8.431,10.444,-0.308898698431374,0.147821465872652,"SENP3"
"PAAD",6665,1.1062e-05,1.693,1.162,0.542971904491113,0.000516712527058824,"SOX15"
"PAAD",6462,0.039093,1,1,0,0.261656856372218,"SHBG"
"PAAD",112483,0.0056787,93.686,145.893,-0.639005284407154,0.0718543709369025,"SAT2"
"PAAD",1949,0.0432,2.965,3.785,-0.352261195439728,0.277684023285899,"EFNB3"
"PAAD",146754,3.3269e-08,1.241,1,0.31150311546827,3.42205278756477e-06,"DNAH2"
"PAAD",58485,0.0022849,141.168,187.399,-0.408700159325744,0.0362588607513989,"TRAPPC1"
"PAAD",116840,0.00077693,22.498,28.446,-0.338429042714854,0.0162868155860612,"CNTROB"
"PAAD",242,0.015431,1,1,0,0.143483003278689,"ALOX12B"
"PAAD",59344,9.5352e-05,1,1,0,0.00313918392039801,"ALOXE3"
"PAAD",84667,0.04173,1,1,0,0.27191441417788,"HES7"
"PAAD",54785,0.048375,10.093,14.27,-0.499630276144609,0.297687693738376,"BORCS6"
"PAAD",146845,0.032181,1,1,0,0.232616008736804,"CFAP52"
"PAAD",100289255,0.010786,1,1,0,0.11163903649635,"TMEM238L"
"PAAD",644139,0.0023805,1,1,0,0.0373496059889677,"PIRT"
"PAAD",100126313,0.0069164,1,1,0,0.08236615044991,"MIR744"
"PAAD",93649,0.010162,1,1,0,0.107078569002123,"MYOCD"
"PAAD",64518,0.010129,1,1,0,0.106943283359915,"TEKT3"
"PAAD",10626,0.039688,20.079,11.94,0.749884583534286,0.263560197993311,"TRIM16"
"PAAD",136,0.00038937,7.717,4.01,0.94443786906578,0.00974750723833544,"ADORA2B"
"PAAD",201161,0.0039698,23.233,16.693,0.476932203133026,0.0549737043235704,"CENPV"
"PAAD",125144,0.0076307,411.26,401.64,0.0341478022936137,0.0879191273360418,"SNHG29"
"PAAD",201163,0.026309,16.536,25.462,-0.622735451237483,0.203145183975107,"FLCN"
"PAAD",10400,0.023562,19.079,21.561,-0.176438535478779,0.189296974504249,"PEMT"
"PAAD",6720,0.03393,43.709,38.284,0.191188797901278,0.239748904694168,"SREBF1"
"PAAD",79018,0.030166,6.795,9.744,-0.520040582251579,0.221962724981468,"GID4"
"PAAD",3996,0.015749,17.719,22.675,-0.355805365356945,0.144946290217895,"LLGL1"
"PAAD",654346,4.4404e-06,1,1,0,0.000231366983727034,"LGALS9C"
"PAAD",729288,0.026796,1,1,0,0.205625895632006,"ZNF286B"
"PAAD",51030,0.016541,31.599,25.279,0.321939509020309,0.149668154968095,"TVP23B"
"PAAD",26851,0.030913,1,1,0,0.22602481443299,"SNORD3B-1"
"PAAD",780852,0.036941,1,1,0,0.252618922493972,"SNORD3B-2"
"PAAD",100302256,0.0022318,1,1,0,0.0355728099438653,"MIR1180"
"PAAD",218,2.5621e-10,10.052,1,3.32941067121857,5.08628092e-08,"ALDH3A1"
"PAAD",284194,1.6153e-06,1,1,0,9.80640232415902e-05,"LGALS9B"
"PAAD",3965,0.0037175,177.665,313.068,-0.817316553595569,0.0523402907801418,"LGALS9"
"PAAD",4843,0.00098136,1,1,0,0.0194430725748503,"NOS2"
"PAAD",9058,0.00021859,1,1,0,0.00618155082621083,"SLC13A2"
"PAAD",116238,0.0006912,18.923,7.441,1.34657240364562,0.0149636885496183,"TLCD1"
"PAAD",9618,0.018259,55.763,36.941,0.594085258127194,0.160246537577365,"TRAF4"
"PAAD",6532,0.032571,1,1,0,0.234481055837563,"SLC6A4"
"PAAD",642,0.018851,36.968,51.407,-0.475687827402899,0.164064029811486,"BLMH"
"PAAD",1362,0.0090009,48.502,28.918,0.746076461254472,0.0987214733701657,"CPD"
"PAAD",55803,0.007534,7.987,26.42,-1.7259048477879,0.0872330448979592,"ADAP2"
"PAAD",100616266,0.030688,1,1,0,0.224720832165253,"MIR4733"
"PAAD",406968,0.0013272,1,1,0,0.0240837060329068,"MIR193A"
"PAAD",105371730,0.019457,1,1,0,0.16728469640537,"AC116407.1"
"PAAD",162494,0.0083927,1,1,0,0.0940964634311512,"RHBDL3"
"PAAD",124912,0.00017823,1,1,0,0.00526521125,"SPACA3"
"PAAD",246176,0.0083912,1,1,0,0.0940964634311512,"GAS2L2"
"PAAD",79148,0.036274,48.521,14.258,1.7668376581095,0.249605354592721,"MMP28"
"PAAD",146853,0.00039235,1,1,0,0.00980973828715365,"C17orf50"
"PAAD",201299,0.04102,1.26,1,0.333423733725192,0.269011645970938,"RDM1"
"PAAD",6359,0.0045118,1,1,0,0.0606009834912043,"CCL15"
"PAAD",79154,0.0032623,14.906,11.004,0.43786512000524,0.0473069244704164,"DHRS11"
"PAAD",102723471,6.639e-05,1,1,0,0.0023072396993007,"LHX1-DT"
"PAAD",3975,0.0017091,1,1,0,0.0292744203623814,"LHX1"
"PAAD",100422969,0.039871,1,1,0,0.264265269756585,"MIR2909"
"PAAD",84152,0.0052603,145.075,69.917,1.05308374079904,0.067634375388601,"PPP1R1B"
"PAAD",5409,0.000474,1.708,1,0.772307974958403,0.0112963361344538,"PNMT"
"PAAD",84299,0.026288,43.431,37.933,0.19527169697406,0.203062014007782,"MIEN1"
"PAAD",55876,0.016255,74.989,41.291,0.860851626182871,0.147821465872652,"GSDMB"
"PAAD",5709,0.0084055,124.376,115.379,0.10832746056753,0.0941150513254371,"PSMD3"
"PAAD",9572,0.0030451,25.906,12.523,1.04870605971296,0.0451014938105891,"NR1D1"
"PAAD",51195,0.013395,32.718,5.035,2.70002087794628,0.130145205479452,"RAPGEFL1"
"PAAD",102465523,1.1272e-06,1,1,0,7.17217128205128e-05,"MIR6867"
"PAAD",990,0.0033705,4.842,1.899,1.35036317384944,0.0484161837916064,"CDC6"
"PAAD",84951,0.00036298,34.46,1,5.10685079645022,0.009262055218509,"TNS4"
"PAAD",125113,0.0013999,1,1,0,0.0251327037974684,"KRT222"
"PAAD",25984,0.0077961,22.77,25.881,-0.184759070336906,0.0891008504317789,"KRT23"
"PAAD",730755,0.030319,1,1,0,0.222593486686391,"KRTAP2-3"
"PAAD",3860,0.00028565,2.359,1,1.23817541857738,0.00766314027027027,"KRT13"
"PAAD",3866,2.4412e-05,20.365,3.104,2.71389135170365,0.00100545025726141,"KRT15"
"PAAD",102466658,5.1466e-05,1,1,0,0.00187468446238532,"MIR6510"
"PAAD",3880,0.0068324,2614.654,834.35,1.64789543636842,0.0815615182200842,"KRT19"
"PAAD",3861,0.028812,1.424,1.162,0.293339077561869,0.21545588700565,"KRT14"
"PAAD",3868,0.0010447,51.52,2.596,4.31077030500284,0.0202929397260274,"KRT16"
"PAAD",23415,0.014775,1,1,0,0.139076955903272,"KCNH4"
"PAAD",3060,0.008825,1,1,0,0.097384046692607,"HCRT"
"PAAD",65266,0.00077087,1,1,0,0.0162111347881356,"WNK4"
"PAAD",102465468,0.011507,1,1,0,0.117027133196721,"MIR6781"
"PAAD",2538,0.0033017,1,1,0,0.047634700872093,"G6PC"
"PAAD",100885848,0.0010927,1,1,0,0.0209587250241546,"PTGES3L"
"PAAD",2118,0.0007318,28.986,11.594,1.32197786787872,0.0156379909580194,"ETV4"
"PAAD",4355,0.0077936,2.369,2.58,-0.123092867070385,0.0891008504317789,"MPP2"
"PAAD",107546764,0.017232,1,1,0,0.154094443243243,"LINC01976"
"PAAD",5539,0.040423,89.458,57.764,0.631039856177073,0.266515242776486,"PPY"
"PAAD",5697,0.00019403,1,1,0,0.00562318767883212,"PYY"
"PAAD",84336,0.042879,50.992,47.644,0.0979763830265668,0.276464406625528,"TMEM101"
"PAAD",10900,0.0010084,3.398,4.111,-0.274803519379717,0.0197813802371542,"RUNDC3A"
"PAAD",102466734,0.017531,1,1,0,0.15592665830721,"MIR6783"
"PAAD",113026,0.018614,25.044,10.226,1.29222307519405,0.162428627692308,"PLCD3"
"PAAD",102465470,5.8252e-11,1.251,1,0.323081789503733,1.44552338e-08,"MIR6784"
"PAAD",4137,0.019066,1.409,1.573,-0.15884705910605,0.165138844677138,"MAPT"
"PAAD",4635,0.039072,1.363,4.148,-1.60563033200802,0.261604500505902,"MYL4"
"PAAD",80320,0.00056767,3.205,1.788,0.841977620322786,0.013046945787037,"SP6"
"PAAD",79170,0.023457,125.075,56.488,1.14677712534024,0.18882726904376,"PRR15L"
"PAAD",3212,0.043238,20.446,16.324,0.324824010117706,0.277684023285899,"HOXB2"
"PAAD",3213,3.268e-06,17.479,14.163,0.303495759660667,0.000176294391304348,"HOXB3"
"PAAD",404266,1.1228e-05,9.514,5.561,0.774707688157757,0.000523235342723005,"HOXB-AS3"
"PAAD",3215,0.0054326,10.104,7.342,0.460681524688005,0.0693365547557841,"HOXB5"
"PAAD",3218,7.0187e-05,1.105,1,0.144046369616707,0.00241901445138889,"HOXB8"
"PAAD",3219,0.00065056,4.144,1.654,1.32506476851528,0.0142864127433628,"HOXB9"
"PAAD",406972,0.0099218,1.293,1.026,0.3336915442032,0.105499503802892,"MIR196A1"
"PAAD",10481,1.6303e-06,1,1,0,9.83729957446809e-05,"HOXB13"
"PAAD",284076,0.0029666,1.228,1,0.296310560708092,0.0442139213213213,"TTLL6"
"PAAD",516,5.367e-05,181.476,153.238,0.244004664485978,0.00193719425454545,"ATP5MC1"
"PAAD",10642,0.0072798,1,1,0,0.0855139583431953,"IGF2BP1"
"PAAD",10237,0.0396,69.373,62.264,0.155976012306342,0.263275016744809,"SLC35B1"
"PAAD",1748,1.4554e-06,1,1,0,9.02893775e-05,"DLX4"
"PAAD",1747,0.011737,1,1,0,0.118757861365953,"DLX3"
"PAAD",284080,5.6824e-07,1,1,0,3.97207763380282e-05,"PICART1"
"PAAD",3675,0.0050126,205.411,103.468,0.989328793621517,0.0652953643044619,"ITGA3"
"PAAD",5164,0.044987,12.076,11.685,0.0474849278434375,0.284965514996809,"PDK2"
"PAAD",162461,0.018258,19.033,7.359,1.37092133880361,0.160246537577365,"TMEM92"
"PAAD",103752589,0.0058267,3.091,1.766,0.807588311209757,0.0729789579810726,"TMEM92-AS1"
"PAAD",1101,0.00060129,1.045,1,0.063502942306158,0.0135799875767918,"CHAD"
"PAAD",55018,0.00043144,2.311,1,1.20851725980554,0.0105366621349693,"ANKRD40CL"
"PAAD",10140,0.0011885,118.415,53.68,1.14139526660435,0.0222964766761095,"TOB1"
"PAAD",4830,0.024515,31.722,22.378,0.503402629170273,0.194280151696607,"NME1"
"PAAD",4831,0.00088984,3.395,2.593,0.3887893682788,0.0178615810717897,"NME2"
"PAAD",105371830,0.044153,1,1,0,0.281659818766067,"LINC01982"
"PAAD",23531,0.028515,20.122,41.149,-1.03208366373712,0.213857113713638,"MMD"
"PAAD",162282,3.8012e-05,1,1,0,0.00145678421621622,"ANKFN1"
"PAAD",8165,3.2647e-11,47.95,27.151,0.820525480253454,9.00150338888889e-09,"AKAP1"
"PAAD",101927688,0.001303,1,1,0,0.0237968316467341,"SEPT4-AS1"
"PAAD",339175,0.02168,5.215,4.668,0.15986269169978,0.17977918128655,"METTL2A"
"PAAD",81033,0.0019808,1,1,0,0.0326601674418605,"KCNH6"
"PAAD",350,0.037679,6.485,3.648,0.83000084497432,0.255815153214774,"APOH"
"PAAD",786,0.020429,1,1,0,0.172996,"CACNG1"
"PAAD",5718,0.045164,26.828,24.599,0.125139838932702,0.285584296815287,"PSMD12"
"PAAD",102723487,0.0096666,1,1,0,0.103506657605178,"LINC01497"
"PAAD",350383,0.025926,1,1.133,-0.180147861158429,0.201126593200469,"GPR142"
"PAAD",55890,0.0029256,61.007,39.82,0.615481567287394,0.0438001592760181,"GPRC5C"
"PAAD",146722,0.0013381,7.73,27.285,-1.8195677244478,0.0242150968094804,"CD300LF"
"PAAD",283987,0.038342,62.855,35.231,0.83518208795079,0.258055811525424,"HID1"
"PAAD",23510,0.024082,28.176,32.851,-0.221470473254659,0.192152678456592,"KCTD2"
"PAAD",10476,0.037757,278.386,236.652,0.234319545370368,0.255968122908843,"ATP5PD"
"PAAD",9121,8.4423e-06,28.738,15.218,0.917180894451757,0.00040482255942029,"SLC16A5"
"PAAD",3993,0.030578,136.427,95.647,0.51233756978192,0.224080640826873,"LLGL2"
"PAAD",643008,0.00027902,4.992,2.131,1.22808734107954,0.00753619733333333,"SMIM5"
"PAAD",100130933,0.00092948,13.903,8.963,0.633342620621416,0.0185075596389167,"SMIM6"
"PAAD",3691,6.9408e-06,207.769,77.876,1.4157297252819,0.000343612871820449,"ITGB4"
"PAAD",2125,0.0032335,26.053,7.131,1.86927319912568,0.046992270863836,"EVPL"
"PAAD",6730,0.0064461,82.125,72.107,0.187682145288124,0.0783157755201958,"SRP68"
"PAAD",2302,4.3472e-07,4.078,1.758,1.21392670487319,3.14965745985401e-05,"FOXJ1"
"PAAD",283991,0.00079078,132.317,106.823,0.308776123694689,0.0165422176606955,"UBALD2"
"PAAD",55808,3.2278e-07,41.795,11.456,1.86722696309215,2.45510672796935e-05,"ST6GALNAC1"
"PAAD",146664,0.0021372,1,1,0,0.0345221272579333,"MGAT5B"
"PAAD",7083,0.0053729,46.011,32.861,0.485602428307408,0.0686817841596909,"TK1"
"PAAD",332,0.008017,13,7.99,0.70224421498784,0.0909968461978273,"BIRC5"
"PAAD",101928710,5.3168e-14,1.343,1,0.425459304765355,2.93191982222222e-11,"SCAT1"
"PAAD",3959,0.04217,822.757,653.648,0.33195246555271,0.273581320261438,"LGALS3BP"
"PAAD",124583,1.4735e-06,70.531,51.552,0.452229095465129,9.08444782608696e-05,"CANT1"
"PAAD",101928738,2.1721e-08,2.017,1,1.01221108395087,2.36925984615385e-06,"LINC01978"
"PAAD",100616121,0.016953,1,1,0,0.152630819047619,"MIR1268B"
"PAAD",79092,0.021289,1.43,1,0.516015147003665,0.177559089458211,"CARD14"
"PAAD",79643,0.004097,19.59,23.384,-0.255404336651103,0.0562473333333333,"CHMP6"
"PAAD",10458,0.02849,50.295,19.566,1.36206613693268,0.213757873015873,"BAIAP2"
"PAAD",9625,0.0043106,5.902,4.851,0.282921741237189,0.0582532547311096,"AATK"
"PAAD",724027,4.6107e-06,1,1,0,0.000238985943603133,"MIR657"
"PAAD",124565,0.021311,113.869,128.634,-0.175896982822215,0.177609560033585,"SLC38A10"
"PAAD",100422944,0.028071,1,1,0,0.211674304364326,"MIR3186"
"PAAD",2642,0.012068,1,1.062,-0.0867837661420667,0.121241870445344,"GCGR"
"PAAD",5833,0.0016409,17.898,13.172,0.442323966461021,0.0283525953002611,"PCYT2"
"PAAD",201254,0.0095488,72.798,57.554,0.338982616328294,0.102577260606061,"CENPX"
"PAAD",51181,0.015468,83.499,67.113,0.315166671619206,0.143692436125409,"DCXR"
"PAAD",56270,0.0063701,103.124,94.614,0.124254549974583,0.0777130196560197,"WDR45B"
"PAAD",10966,0.0041684,11.532,8.705,0.405726538956443,0.0566012837209302,"RAB40B"
"PAAD",64122,0.026202,26.934,20.782,0.374094000336152,0.202634243864433,"FN3K"
"PAAD",79755,0.0083285,1,1,0,0.0936755705382436,"ZNF750"
"PAAD",116,0.027138,4.308,3.554,0.277574568515529,0.207368581986143,"ADCYAP1"
"PAAD",8736,0.0013141,7.002,4.028,0.79770337842172,0.0239115611365719,"MYOM1"
"PAAD",9229,0.020767,1,1,0,0.17483735538592,"DLGAP1"
"PAAD",284215,0.0072223,1,1,0,0.0849390400473934,"DLGAP1-AS5"
"PAAD",642597,0.01748,1,1,0,0.155750879712747,"AKAIN1"
"PAAD",400643,0.014113,1,1,0,0.135070137831325,"LINC00668"
"PAAD",10928,0.021132,46.754,39.692,0.236241540198675,0.176562484848485,"RALBP1"
"PAAD",101927323,1.5487e-06,1,1,0,9.51851157894737e-05,"PPP4R1-AS1"
"PAAD",8774,0.046458,24.939,21.572,0.209243678413169,0.290209004405286,"NAPG"
"PAAD",100847080,0.03436,1,1,0,0.241369983728334,"MIR5190"
"PAAD",4161,0.029907,1,1,0,0.220465564054957,"MC5R"
"PAAD",80000,2.1717e-09,1,1,0,3.241548e-07,"GREB1L"
"PAAD",6632,4.2999e-16,22.547,16.822,0.422586247306819,3.71137455652174e-13,"SNRPD1"
"PAAD",100302135,0.0010219,1,1,0,0.0199869544827586,"MIR320C1"
"PAAD",101927571,1.974e-06,1,1,0,0.000115258376470588,"AC090912.2"
"PAAD",91768,0.0077571,9.485,6.063,0.645615951197947,0.0888597514137334,"CABLES1"
"PAAD",85019,0.0023875,6.444,5.572,0.209761236105316,0.0373496059889677,"TMEM241"
"PAAD",8780,6.3526e-08,72.409,50.751,0.51273277720007,6.00532453333333e-06,"RIOK3"
"PAAD",3909,7.4508e-05,60.287,13.949,2.11168524046361,0.00253276167123288,"LAMA3"
"PAAD",147429,0.047118,1,1,0,0.292765738967136,"AQP4-AS1"
"PAAD",361,0.026705,1,1,0,0.205165503095975,"AQP4"
"PAAD",1825,8.6189e-07,1,1,0,5.59158179084967e-05,"DSC3"
"PAAD",101927698,0.024048,1,1,0,0.192006436670688,"DSCAS"
"PAAD",1830,6.3541e-07,1.808,1,0.854394677753101,4.33476265292096e-05,"DSG3"
"PAAD",7276,0.0087911,738.17,383.722,0.94389162454421,0.0971179283249861,"TTR"
"PAAD",8715,0.00014283,1,1,0,0.00437724345679012,"NOL4"
"PAAD",100500864,0.016281,1,1,0,0.147990115384615,"MIR3929"
"PAAD",55034,0.045017,3.979,2.795,0.509557615963185,0.285064588197767,"MOCOS"
"PAAD",56853,0.0010953,1,1.302,-0.380729448503549,0.0209680767598843,"CELF4"
"PAAD",647946,0.00041491,1,1,0,0.0102320413913043,"MIR924HG"
"PAAD",284260,0.039805,1,1,0,0.26404353507014,"LINC00907"
"PAAD",6860,0.0027577,1.801,1.127,0.676310665734055,0.042047511827957,"SYT4"
"PAAD",284266,0.0038581,1.305,1.343,-0.0414094979701955,0.053796968258427,"SIGLEC15"
"PAAD",201501,0.0024969,7.6,5.778,0.395429214653695,0.0386649444617785,"ZBTB7C"
"PAAD",100616420,0.03451,1,1,0,0.241911200564972,"MIR4744"
"PAAD",5596,0.00031133,1,1,0,0.00820786608233732,"MAPK4"
"PAAD",5874,5.2385e-05,10.42,4.754,1.13214146922344,0.00189771354014599,"RAB27B"
"PAAD",80323,0.0021812,6.86,4.94,0.473697534588135,0.0351185583130576,"CCDC68"
"PAAD",101927229,0.0016273,1,1,0,0.0281894935427574,"LINC01929"
"PAAD",105372138,3.739e-07,1,1,0,2.75935420074349e-05,"LINC02565"
"PAAD",55205,0.044234,22.658,31.244,-0.463558644265402,0.282019487640449,"ZNF532"
"PAAD",147372,0.015161,1,1,0,0.14136973790512,"CCBE1"
"PAAD",8792,0.0062145,7.084,5.021,0.49658948708405,0.0762957662337662,"TNFRSF11A"
"PAAD",5268,0.01129,44.401,1,5.47252026422839,0.115530453608247,"SERPINB5"
"PAAD",6318,0.0026284,1,1,0,0.0403862204334365,"SERPINB4"
"PAAD",89778,0.036894,1,1,0,0.252471453981386,"SERPINB11"
"PAAD",8710,0.0014158,2.664,2.719,-0.0294820689534977,0.0252983452745275,"SERPINB7"
"PAAD",28513,8.4123e-06,1.01,1,0.0143552929770701,0.000404360725423729,"CDH19"
"PAAD",101927481,0.00051055,1,1,0,0.0120230588374852,"LINC01909"
"PAAD",101060542,0.028491,1,1,0,0.213757873015873,"LINC01910"
"PAAD",147381,0.022316,1,1,0,0.183095955390335,"CBLN2"
"PAAD",26251,0.020539,1,1,0,0.173548718297872,"KCNG2"
"PAAD",80148,0.049808,46.454,66.102,-0.508891095319188,0.303402398281682,"PQLC1"
"PAAD",100130522,0.013442,1.268,1.308,-0.0448077953586754,0.130454613880743,"PARD6G-AS1"
"PAAD",610,0.001552,1,1,0,0.0271217464788732,"HCN2"
"PAAD",126353,0.012456,144.601,11.527,3.64898853612585,0.124072509784245,"MISP"
"PAAD",103625684,1.3327e-05,1,1,0,0.00059992653968254,"RNU6-2"
"PAAD",1265,0.037088,220.262,256.327,-0.218764831624989,0.253188093535076,"CNN2"
"PAAD",10297,0.035939,1,1,0,0.247943208333333,"APC2"
