Cancer type,NCBI gene id,Gene symbol,FDR adjusted p-value,log2 fold change
KIRC,23001,WDFY3,1.1282e-08,-0.422367071425836
KIRC,404201,WDFY3-AS2,1e-20,-1.39195167425585
KIRC,83478,ARHGAP24,1e-20,-1.9157583457767
KIRC,100616349,MIR4451,0.091643,0.0
KIRC,5602,MAPK10,1e-20,-1.13410677626367
KIRC,100616463,MIR4452,0.081919,0.0
KIRC,5783,PTPN13,1e-20,-2.0596064757672
KIRC,345274,SLC10A6,1e-20,0.786596361890807
KIRC,4299,AFF1,9.1448e-10,-0.568148372775988
KIRC,57563,KLHL8,6.7972e-12,-0.908865140292811
KIRC,345275,HSD17B13,0.69482,0.0
KIRC,51170,HSD17B11,0.0014405,0.225310569020358
KIRC,53343,NUDT9,1e-20,-0.957293375711654
KIRC,8404,SPARCL1,1e-20,1.56106321002893
KIRC,1758,DMP1,0.035329,0.0
KIRC,3381,IBSP,1.8331e-10,0.0
KIRC,6696,SPP1,0.00039269,-0.92233502181625
KIRC,5311,PKD2,2.2797e-05,-0.204349584388106
KIRC,9429,ABCG2,2.3094000000000003e-19,0.455312638698724
KIRC,152926,PPM1K,1e-20,-1.75180356952667
KIRC,105369192,PPM1K-DT,0.023609,0.0
KIRC,55008,HERC6,3.7831e-06,-0.45919582944371
KIRC,51191,HERC5,3.7318e-07,-0.309950483200872
KIRC,100996939,PYURF,1e-20,-0.47294856409027
KIRC,101929134,PIGY-DT,0.30997,0.0
KIRC,266812,NAP1L5,1e-20,-1.23695437130784
KIRC,285512,FAM13A-AS1,1e-20,1.79624998503745
KIRC,10144,FAM13A,1.1136e-11,0.463719408984049
KIRC,166815,TIGD2,4.3835e-08,-0.504392291990021
KIRC,285513,GPRIN3,0.067214,-0.0378946188068629
KIRC,6622,SNCA,5.8669e-10,-1.56914219848235
KIRC,644248,SNCA-AS1,0.31202,0.0
KIRC,22915,MMRN1,0.0098625,0.994641084161354
KIRC,401145,CCSER1,1e-20,-2.63505782972521
KIRC,56916,SMARCAD1,0.00015536,-0.23643372095881
KIRC,27306,HPGDS,7.5724e-05,0.573327800237753
KIRC,10611,PDLIM5,9.2871e-07,-0.34071492810787
KIRC,100507012,BMPR1B-DT,6.5687e-15,-1.52506659207821
KIRC,658,BMPR1B,9.6269e-12,-4.23097150805294
KIRC,8633,UNC5C,0.00077883,-0.533650410024905
KIRC,285555,STPG2,9.699e-07,-0.75702324650746
KIRC,5910,RAP1GDS1,1.7255e-18,-0.402254569109848
KIRC,10098,TSPAN5,0.88043,-0.816556049197849
KIRC,1977,EIF4E,1e-20,-0.727006228152528
KIRC,23173,METAP1,2.8722e-13,-0.375157670501266
KIRC,100500867,MIR3684,0.084609,0.0
KIRC,128,ADH5,1e-20,-0.760207345117309
KIRC,100507053,AP002026.1,0.00010349,0.0
KIRC,127,ADH4,0.28753,0.0
KIRC,130,ADH6,3.6596e-10,-2.79849271719922
KIRC,124,ADH1A,0.32235,0.0
KIRC,125,ADH1B,1.4535e-12,-4.33638643269772
KIRC,126,ADH1C,4.9403e-10,-5.20159465696739
KIRC,131,ADH7,0.31776,0.0
KIRC,93587,TRMT10A,9.8907e-20,-0.888801099784428
KIRC,4547,MTTP,1.4933e-07,-2.34141652447872
KIRC,27071,DAPP1,0.0027119,0.857980995127572
KIRC,8649,LAMTOR3,1e-20,-0.642858501859253
KIRC,79982,DNAJB14,0.00016909,-0.281554743412525
KIRC,115265,DDIT4L,0.055185,-0.537514957965509
KIRC,51705,EMCN,1.8354e-16,-1.47066661573125
KIRC,5530,PPP3CA,0.78445,-0.101564317379391
KIRC,100302193,MIR1255A,0.070549,0.0
KIRC,90024,AP001816.1,9.2304e-09,0.2611353160357
KIRC,55024,BANK1,0.5312,-0.0353314882268675
KIRC,64116,SLC39A8,0.065699,-0.0660474464135315
KIRC,4790,NFKB1,0.030182,0.161848120372098
KIRC,4126,MANBA,3.7779e-11,0.234111130849477
KIRC,7323,UBE2D3,2.3012e-08,-0.176712065740504
KIRC,105377348,UBE2D3-AS1,6.8268e-16,-0.686398497315514
KIRC,493856,CISD2,1.1067e-17,0.270851028203004
KIRC,150159,SLC9B1,0.00054571,-0.185232254230161
KIRC,133308,SLC9B2,1e-20,1.03354735810139
KIRC,56898,BDH2,1e-20,-0.996022429671576
KIRC,1062,CENPE,6.2227e-05,0.0
KIRC,6870,TACR3,0.0029951,0.0
KIRC,80319,CXXC4,1e-20,0.572325675043231
KIRC,101929468,CXXC4-AS1,0.042822,0.0
KIRC,54790,TET2,0.25643,-0.0116601151339317
KIRC,27068,PPA2,1e-20,-1.11967760459471
KIRC,54848,ARHGEF38,2.2748e-18,-2.63436093169658
KIRC,100874374,ARHGEF38-IT1,0.27523,0.0
KIRC,57117,INTS12,5.137e-18,-0.336825594536976
KIRC,79807,GSTCD,9.1296e-14,-0.451919830058058
KIRC,255743,NPNT,1.2958e-17,-2.4464332668489
KIRC,93627,TBCK,1e-20,-0.585100961783779
KIRC,9255,AIMP1,1.7185e-10,-0.236205665281193
KIRC,27123,DKK2,0.0026157,0.0
KIRC,9061,PAPSS1,1e-20,-0.923941519933383
KIRC,166929,SGMS2,8.429e-05,-0.414637012877041
KIRC,113612,CYP2U1,2.243e-18,-0.681450583567608
KIRC,3033,HADH,1e-20,-1.70124443548447
KIRC,51176,LEF1,1.0891e-11,0.160541278181488
KIRC,641518,LEF1-AS1,4.5708e-05,0.0
KIRC,6164,RPL34,1e-20,0.450603923735487
KIRC,58505,OSTC,1.1108e-18,0.421961557508173
KIRC,64850,ETNPPL,3.1568e-06,-0.774839759827326
KIRC,84570,COL25A1,0.00082151,0.110351557365443
KIRC,100533182,SEC24B-AS1,0.0017275,0.047995817025296
KIRC,10427,SEC24B,0.00033499,-0.22787840722307
KIRC,693161,MIR576,0.041585,0.0
KIRC,55013,MCUB,1e-20,1.54138730347182
KIRC,839,CASP6,0.00094657,-0.157017143547962
KIRC,81579,PLA2G12A,1.3253e-16,-0.580191525516841
KIRC,3426,CFI,0.64351,-0.189766786688641
KIRC,54433,GAR1,0.0078713,0.11457540489165
KIRC,10692,RRH,0.00061369,0.0
KIRC,345193,LRIT3,0.00068266,-0.317304068361915
KIRC,1950,EGF,1.8662e-16,-6.90034252225395
KIRC,79071,ELOVL6,3.3614e-07,-0.679720192459095
KIRC,2028,ENPEP,6.3436e-11,0.72144691379734
KIRC,5308,PITX2,0.0011143,0.0
KIRC,132720,FAM241A,0.077052,0.0467008570538877
KIRC,55435,AP1AR,6.5922e-05,-0.235495529365225
KIRC,92610,TIFA,0.36319,0.268713910804096
KIRC,80216,ALPK1,3.9637e-15,0.295591660199453
KIRC,55345,ZGRF1,1e-20,0.374065718222538
KIRC,51574,LARP7,9.0068e-12,-0.34605409137254
KIRC,109864269,MIR302CHG,0.049516,0.0
KIRC,442912,MIR367,0.051811,0.0
KIRC,442896,MIR302D,0.030316,0.0
KIRC,407028,MIR302A,0.00875,0.0
KIRC,442895,MIR302C,0.010172,0.0
KIRC,442894,MIR302B,0.063099,0.0
KIRC,287,ANK2,1e-20,-3.15966857700248
KIRC,102465878,MIR8082,0.0046636,0.0
KIRC,817,CAMK2D,0.0040822,0.130594418043087
KIRC,79642,ARSJ,0.084451,-0.296721214364951
KIRC,7368,UGT8,6.2745e-17,-2.10842690946158
KIRC,64579,NDST4,0.31776,0.0
KIRC,133022,TRAM1L1,8.7782e-17,-1.54598837194817
KIRC,105377390,LINC02263,0.10493,0.0
KIRC,9348,NDST3,0.00013206,0.0
KIRC,100093630,SNHG8,2.273e-18,0.361580845694855
KIRC,8492,PRSS12,0.060667,0.0
KIRC,101929741,METTL14-DT,0.00017345,0.0
KIRC,57721,METTL14,1.9609e-12,-0.366510525783535
KIRC,9871,SEC24D,2.9971e-17,0.928134885259879
KIRC,171024,SYNPO2,0.26391,-0.141008181697415
KIRC,51778,MYOZ2,1.1981e-08,-0.197865391353738
KIRC,401152,C4orf3,0.0074308,-0.124978663590169
KIRC,2169,FABP2,0.064767,0.0
KIRC,8654,PDE5A,0.4998,-0.0905598711775995
KIRC,4085,MAD2L1,4.2952e-10,0.802456830386134
KIRC,11107,PRDM5,4.8777e-15,-0.930178550502429
KIRC,79625,NDNF,2.3883e-11,-6.04884648119216
KIRC,79931,TNIP3,3.8426e-11,0.0
KIRC,84109,QRFPR,1e-20,2.70461312035631
KIRC,308,ANXA5,3.8341e-10,0.235948898224525
KIRC,5393,EXOSC9,1e-20,0.409832154934589
KIRC,890,CCNA2,4.3126e-12,2.17088647767976
KIRC,55212,BBS7,0.002282,-0.173428520610387
KIRC,84162,KIAA1109,2.5626e-13,-0.803288601718462
KIRC,3558,IL2,0.021649,0.0
KIRC,59067,IL21,0.091961,0.0
KIRC,100996941,IL21-AS1,0.00034401,0.0
KIRC,166379,BBS12,3.075e-18,-0.782601426932178
KIRC,2247,FGF2,2.5567e-05,-0.621651987804441
KIRC,11162,NUDT6,4.2484e-17,-0.881252608480769
KIRC,166378,SPATA5,4.8501e-07,-0.36074072519726
KIRC,10252,SPRY1,1e-20,1.36802926790987
KIRC,285419,LINC01091,0.56124,-0.821621491130652
KIRC,101927087,LINC02516,0.028705,0.0
KIRC,57182,ANKRD50,0.99601,-0.0601891336716552
KIRC,79633,FAT4,0.024283,-0.353787925483525
KIRC,27152,INTU,9.7148e-05,0.0823195379743799
KIRC,22824,HSPA4L,0.20283,-0.333402360623646
KIRC,10733,PLK4,5.7268e-10,0.852371442269999
KIRC,256471,MFSD8,9.0497e-05,0.184683595335282
KIRC,80167,ABHD18,0.058486,-0.264152187978224
KIRC,55132,LARP1B,0.013797,-0.236230337335229
KIRC,10424,PGRMC2,1.662e-07,0.129596926062717
KIRC,100507487,LINC02615,1e-20,1.54827774632565
KIRC,79960,JADE1,3.4433e-15,-0.755201324083959
KIRC,132320,SCLT1,5.2172e-19,0.472310572694417
KIRC,132321,C4orf33,8.1864e-11,-0.472988794228984
KIRC,101927282,LINC02466,0.31776,0.0
KIRC,101927305,SNHG27,0.0022728,0.0
KIRC,57575,PCDH10,1.6099e-12,0.431726134604923
KIRC,132430,PABPC4L,1e-20,1.02473008411209
KIRC,54510,PCDH18,0.0028297,-0.547962377870626
KIRC,641365,LINC00616,0.31776,0.0
KIRC,23657,SLC7A11,0.00046277,0.0
KIRC,100874047,LINC00499,0.15355,0.0
KIRC,25819,NOCT,0.0022614,0.286413489033683
KIRC,1998,ELF2,0.25819,-0.0891324341237378
KIRC,84709,MGARP,6.187100000000001e-19,0.989343503277374
KIRC,4717,NDUFC1,0.1659,-0.135012441686674
KIRC,80155,NAA15,0.00046841,0.197345003294762
KIRC,83452,RAB33B,0.75378,0.009495299838651
KIRC,80854,SETD7,3.7588e-15,0.5147399908182
KIRC,4258,MGST2,0.13294,-0.0026307715353375
KIRC,55534,MAML3,0.074189,-0.0616834399130303
KIRC,60592,SCOC,1e-20,-1.3207248121411
KIRC,100129858,SCOC-AS1,3.9977e-15,0.379620962055708
KIRC,1047,CLGN,2.4306e-12,0.0
KIRC,255520,ELMOD2,0.93999,-0.0694771866486693
KIRC,23158,TBC1D9,1e-20,-1.43638201458679
KIRC,57484,RNF150,1e-20,-3.88444486995779
KIRC,27309,ZNF330,2.337e-15,-0.340919064434134
KIRC,100507639,LINC02432,5.8692e-17,-3.97770656701652
KIRC,3600,IL15,1e-20,0.757105877455728
KIRC,8821,INPP4B,0.0071587,-0.0087055278352179
KIRC,84640,USP38,1e-20,-0.589287395536944
KIRC,2549,GAB1,2.3013e-14,-0.62376578385504
KIRC,100423017,MIR3139,0.045728,0.0
KIRC,100128055,SMARCA5-AS1,7.3798e-06,-0.319617934200161
KIRC,8467,SMARCA5,3.1556e-07,-0.29618632505911
KIRC,166752,FREM3,0.12918,0.0
KIRC,2996,GYPE,5.3152e-08,0.207007258130277
KIRC,646576,HHIP-AS1,0.072835,-1.13684760419288
KIRC,64399,HHIP,0.43983,-0.243669080966863
KIRC,10393,ANAPC10,5.0912e-10,-0.378579999046576
KIRC,6059,ABCE1,0.67639,-0.0611892159542722
KIRC,54726,OTUD4,0.0080188,-0.168490735533881
KIRC,105377466,LINC02266,0.31776,0.0
KIRC,4086,SMAD1,1.1313e-07,-0.489424551402909
KIRC,166785,MMAA,0.009562,-0.197556663624398
KIRC,646603,C4orf51,0.0016625,0.0
KIRC,152485,ZNF827,7.8428e-09,-0.405253463351931
KIRC,11157,LSM6,8.6643e-07,0.227288845569253
KIRC,345051,REELD1,4.6973e-09,0.0
KIRC,84068,SLC10A7,0.018595,0.107488083370585
KIRC,102465837,MIR7849,0.039622,0.0
KIRC,83894,TTC29,0.031878,0.0
KIRC,1909,EDNRA,1e-20,1.20499480383158
KIRC,55751,TMEM184C,1e-20,-0.811856062605393
KIRC,90826,PRMT9,1e-20,-0.963782605693398
KIRC,79658,ARHGAP10,5.5555e-08,0.338527687918639
KIRC,100616246,MIR4799,0.023059,0.0
KIRC,4306,NR3C2,1e-20,-2.63728823571178
KIRC,285423,IQCM,0.20339,0.0
KIRC,166614,DCLK2,5.2175e-10,0.278071496670049
KIRC,987,LRBA,1e-20,-1.38412956397738
KIRC,10586,MAB21L2,0.036276,0.0
KIRC,6189,RPS3A,0.00078335,0.273517978405924
KIRC,114655,SNORD73B,8.3346e-08,0.0
KIRC,152503,SH3D19,1.5244e-13,-0.735502568465289
KIRC,729830,FAM160A1,4.5188e-20,-1.05311133645956
KIRC,5188,GATB,1e-20,-0.604899787611602
KIRC,100996286,LINC02273,5.4921e-15,0.0
KIRC,55294,FBXW7,7.8098e-18,0.348390573073263
KIRC,54553,MIR4453HG,1.9782e-07,-0.545884978738466
KIRC,201799,TMEM154,0.48154,0.185232254230161
KIRC,201798,TIGD4,1.3455e-10,-0.629473196786949
KIRC,27236,ARFIP1,2.0267000000000002e-19,-0.61755941406048
KIRC,729870,AC093599.2,0.00028723,-0.124328135002202
KIRC,85462,FHDC1,1.9629e-07,-1.3911308832799
KIRC,23321,TRIM2,1e-20,-2.36921560910128
KIRC,84057,MND1,8.876100000000001e-19,1.33913738491959
KIRC,23240,TMEM131L,1e-20,0.863191665851157
KIRC,7097,TLR2,1e-20,1.57162274360133
KIRC,285533,RNF175,1e-20,1.42545930476536
KIRC,6423,SFRP2,1.5189e-09,1.05243116498962
KIRC,54798,DCHS2,1.2629e-05,0.0
KIRC,5356,PLRG1,1e-20,-0.374406140882013
KIRC,2244,FGB,0.00013505,-0.747582701540235
KIRC,2243,FGA,0.00038473,0.187214185363129
KIRC,2266,FGG,0.00038428,0.422233000683048
KIRC,9227,LRAT,1e-20,1.03068920407114
KIRC,166863,RBM46,0.00024706,0.0
KIRC,102724776,AC097467.3,0.060641,0.0
KIRC,79884,MAP9,1e-20,-1.59721290371226
KIRC,2982,GUCY1A1,9.6228e-17,0.638547401354243
KIRC,2983,GUCY1B1,1e-20,1.05908165010404
KIRC,51802,ASIC5,0.44202,0.0
KIRC,6999,TDO2,4.3453e-06,1.01578299724093
KIRC,1519,CTSO,0.76158,0.0217694542998455
KIRC,56034,PDGFC,0.27237,-0.198495678687501
KIRC,2743,GLRB,3.6079e-16,-2.79570142540796
KIRC,2891,GRIA2,0.045868,0.0
KIRC,51313,GASK1B,1e-20,0.916765014367757
KIRC,285505,FAM198B-AS1,0.00067936,0.0
KIRC,55314,TMEM144,1.4762e-16,0.559776546762802
KIRC,59350,RXFP1,0.0078531,-0.643720400321861
KIRC,201725,C4orf46,3.5467e-05,0.217460404498827
KIRC,2110,ETFDH,1e-20,-0.966024850802036
KIRC,5481,PPID,1e-20,-0.630483968366376
KIRC,57600,FNIP2,2.7648e-08,-0.753980328300452
KIRC,9693,RAPGEF2,0.00036371,0.0314446284422779
KIRC,56884,FSTL5,0.022912,0.0
KIRC,92345,NAF1,6.0712e-07,-0.310583308028829
KIRC,4886,NPY1R,1.2752e-14,-1.60219620462537
KIRC,4889,NPY5R,1e-20,-2.55311470811523
KIRC,55319,TMA16,0.78187,-0.0497041490063512
KIRC,100505989,SMIM31,0.14008,0.0
KIRC,100506013,APELA,1.5159e-09,-1.20414071678023
KIRC,391712,TRIM61,0.48891,-0.415758666522498
KIRC,152756,FAM218A,0.00072168,-0.504140020971199
KIRC,201931,TMEM192,1.4367e-20,-0.985214277905026
KIRC,11275,KLHL2,1e-20,-1.07784658711154
KIRC,6307,MSMO1,4.2646e-17,-0.814572935995455
KIRC,1363,CPE,1.1901e-06,0.517473941349479
KIRC,693163,MIR578,0.0050181,0.0
KIRC,7092,TLL1,1e-20,1.13191589948853
KIRC,50859,SPOCK3,0.32237,0.0
KIRC,11199,ANXA10,0.43661,0.0
KIRC,55601,DDX60,0.0051123,0.170949862418049
KIRC,91351,DDX60L,1e-20,0.74892072750356
KIRC,23022,PALLD,2.4749e-08,-0.862372078049045
KIRC,84869,CBR4,1e-20,-1.16727365236265
KIRC,57630,SH3RF1,1e-20,-0.912374033722378
KIRC,4750,NEK1,2.0158e-16,-0.613276221000515
KIRC,1182,CLCN3,5.269e-18,-0.640323354646057
KIRC,54969,HPF1,0.00067652,-0.156776775942174
KIRC,9848,MFAP3L,7.3699e-18,-1.82479158475474
KIRC,51166,AADAT,1.2025e-18,-0.816096822088663
KIRC,101928223,LINC01612,2.8047e-20,-2.59741198755465
KIRC,442117,GALNTL6,0.017464,0.0
KIRC,51809,GALNT7,0.00023072,-0.430194859834328
KIRC,3148,HMGB2,0.22847,0.202824877796736
KIRC,8819,SAP30,1e-20,2.49443557103026
KIRC,11341,SCRG1,0.37075,0.0
KIRC,9464,HAND2,0.27485,0.0
KIRC,79804,HAND2-AS1,0.16505,0.0
KIRC,101928478,LINC02269,0.0002674,0.0
KIRC,101928509,LINC02268,1.3558e-06,0.0
KIRC,26269,FBXO8,1e-20,-0.654053327177808
KIRC,80817,CEP44,0.34571,-0.0403990085869651
KIRC,3248,HPGD,1.3755e-11,-3.31874442687654
KIRC,8001,GLRA3,0.78219,0.0
KIRC,11086,ADAM29,0.31776,0.0
KIRC,2823,GPM6A,4.487e-07,-2.20073303275659
KIRC,116966,WDR17,2.67e-09,-0.797095349302146
KIRC,132851,SPATA4,2.1024e-12,-1.13828632086132
KIRC,140458,ASB5,0.038453,-0.070389327891398
KIRC,60559,SPCS3,0.0134,0.046129768901525
KIRC,7424,VEGFC,1e-20,0.779777715147744
KIRC,55247,NEIL3,1.0085e-07,0.0
KIRC,175,AGA,2.8818e-10,-0.362986238284893
KIRC,285501,LINC01098,0.066305,0.0
KIRC,101928656,LINC01099,0.075175,0.0
KIRC,55714,TENM3,0.0026471,-1.49210955265261
KIRC,100302270,MIR1305,0.086817,0.0
KIRC,1635,DCTD,3.6576e-14,-0.268728064012673
KIRC,152641,WWC2-AS2,0.063174,0.18749134651309
KIRC,80014,WWC2,2.2608e-20,-1.0091135449556
KIRC,101928734,WWC2-AS1,0.0069688,0.0
KIRC,55602,CDKN2AIP,9.1163e-17,-0.746884826577725
KIRC,3622,ING2,0.99834,-0.0833543012850502
KIRC,201965,RWDD4,9.2711e-15,-0.44381546912587
KIRC,60684,TRAPPC11,2.362e-11,-0.33326876914438
KIRC,56977,STOX2,0.051451,-0.0034729517700856
KIRC,133121,ENPP6,4.6228e-10,-3.70465067524035
KIRC,728175,LINC02363,1.1818e-07,0.0
KIRC,3660,IRF2,3.4844e-09,0.149550221713771
KIRC,105377586,LINC02365,0.035729,0.0
KIRC,836,CASP3,2.8213e-08,0.503214933232002
KIRC,201973,PRIMPOL,0.0016544,-0.147725411567047
KIRC,79682,CENPU,1e-20,1.85863830930443
KIRC,2180,ACSL1,9.4973e-16,-1.09647065111149
KIRC,100506229,LINC01093,0.017848,0.0
KIRC,291,SLC25A4,1e-20,-1.38856379012714
KIRC,57587,CFAP97,0.11933,-0.0729286659600605
KIRC,83891,SNX25,1.1932e-11,-0.488037245373275
KIRC,55805,LRP2BP,3.1259e-12,0.323491529890847
KIRC,353322,ANKRD37,1e-20,1.0053257499138
KIRC,55325,UFSP2,3.8614e-20,-0.414468800089735
KIRC,441054,C4orf47,1e-20,2.23063698996888
KIRC,256309,CCDC110,2.7429e-10,0.607514781010245
KIRC,105377590,AC106897.1,1e-20,1.42045099546521
KIRC,27295,PDLIM3,4.8816e-05,1.00278766346326
KIRC,8470,SORBS2,0.0030195,0.182844188267519
KIRC,7098,TLR3,1e-20,1.51575609008709
KIRC,25854,FAM149A,0.13445,-0.12986270988601
KIRC,651430,AC110771.1,1.1227e-06,-0.568518597792543
KIRC,285440,CYP4V2,6.739e-10,-0.52451922302719
KIRC,3818,KLKB1,2.3115e-11,0.8456771110042
KIRC,2160,F11,7.7648e-20,-4.8923910259134
KIRC,285441,F11-AS1,7.0751e-18,-2.33942247434663
KIRC,4543,MTNR1A,1.8995e-07,-0.526068811667588
KIRC,2195,FAT1,1.4957e-05,-0.503773921803892
KIRC,100506272,LINC02492,1.6858e-13,0.0
KIRC,132625,ZFP42,0.032464,0.0
KIRC,205860,TRIML2,0.11023,0.0
KIRC,401164,LINC01060,6.669e-05,0.476804182635417
KIRC,728339,FRG1-DT,3.3867e-05,-0.119024103142275
KIRC,105377617,LINC01596,0.064323,0.0
KIRC,2483,FRG1,4.4688e-14,-0.269844002642635
KIRC,153478,PLEKHG4B,6.5422e-06,0.0
KIRC,133957,CCDC127,1e-20,0.875383811182653
KIRC,6389,SDHA,0.028153,-0.0846197733371155
KIRC,10016,PDCD6,1e-20,1.39467969610439
KIRC,57491,AHRR,1.3828e-13,0.0
KIRC,116349,EXOC3-AS1,8.441e-06,-0.629143739807371
KIRC,11336,EXOC3,1e-20,0.449800708315926
KIRC,25845,AC010442.1,1.4073e-08,0.0
KIRC,6550,SLC9A3,1.4836e-13,-4.58946164688884
KIRC,100616381,MIR4456,0.00017709,0.0
KIRC,55722,CEP72,9.6825e-05,0.260636906252728
KIRC,11076,TPPP,0.1245,-0.355877152242811
KIRC,653082,ZDHHC11B,7.6125e-18,0.402722176845605
KIRC,79844,ZDHHC11,3.2182e-20,0.836706254225123
KIRC,65980,BRD9,1e-20,0.382206106811471
KIRC,9319,TRIP13,1e-20,1.58423072538673
KIRC,100506688,AC116351.1,1e-20,0.720038658916701
KIRC,85409,NKD2,7.6165e-15,0.826037299333183
KIRC,10723,SLC12A7,1e-20,0.721057078438741
KIRC,100616479,MIR4635,3.1041000000000003e-19,1.66442049534011
KIRC,340024,SLC6A19,6.8896e-08,-4.42743946290057
KIRC,7015,TERT,8.436e-05,0.0
KIRC,100616235,MIR4457,0.31761,0.0
KIRC,81037,CLPTM1L,1e-20,0.599031747102641
KIRC,6531,SLC6A3,1e-20,6.51820464087767
KIRC,79888,LPCAT1,1e-20,2.28648547969413
KIRC,102466103,MIR6075,1.2328e-05,0.0
KIRC,64979,MRPL36,0.011899,-0.147358558017634
KIRC,4726,NDUFS6,1.2639e-10,-0.556471415592991
KIRC,50805,IRX4,0.035273,0.0
KIRC,153572,IRX2,1e-20,-4.78240856492737
KIRC,153571,C5orf38,8.0096e-13,-1.82171021503467
KIRC,79192,IRX1,2.6091e-17,-3.95977015521147
KIRC,101929176,AC022424.1,6.9573e-10,-1.90919706299169
KIRC,170690,ADAMTS16,6.9715e-17,-3.62058641045188
KIRC,23379,ICE1,5.0271e-12,-0.577179155995868
KIRC,401172,LINC02145,1.0447e-08,0.0
KIRC,84246,MED10,1e-20,0.618485881065259
KIRC,134111,UBE2QL1,9.2568e-06,-1.92305959329209
KIRC,255167,LINC01018,5.0237e-10,-1.85159914323515
KIRC,54888,NSUN2,3.1629e-07,0.143280014994201
KIRC,6715,SRD5A1,0.83431,-0.0851606512759905
KIRC,11044,TENT4A,1e-20,0.642341987714448
KIRC,109729133,LINC02236,1e-20,2.01364091066939
KIRC,100422999,MIR4278,0.003049,0.0
KIRC,108,ADCY2,1.3343000000000001e-19,0.0
KIRC,134121,C5orf49,2.6289e-10,0.256636634635643
KIRC,4552,MTRR,3.8428e-07,0.117495431511222
KIRC,79072,FASTKD3,5.5179e-14,0.515254920986784
KIRC,100505738,MIR4458HG,4.568e-11,-0.606188167613615
KIRC,9037,SEMA5A,1.7824e-08,-1.02778141941609
KIRC,100505806,SNHG18,1e-20,0.528596926812413
KIRC,134145,ATPSCKMT,6.5315e-15,-0.457088822148645
KIRC,22948,CCT5,0.00071887,-0.123699870162725
KIRC,134147,CMBL,0.0075009,-0.256016369693991
KIRC,83853,ROPN1L,1e-20,1.03987802367475
KIRC,101929412,LINC02212,1e-20,0.0
KIRC,651746,ANKRD33B,5.6538e-16,0.489821779684489
KIRC,1611,DAP,2.2937e-19,-0.866465197595345
KIRC,1501,CTNND2,0.0020316,0.0
KIRC,1767,DNAH5,0.017037,-0.969803771486852
KIRC,7204,TRIO,2.144e-11,0.419962036269613
KIRC,54491,OTULINL,0.00010371,-0.350375146962259
KIRC,90268,OTULIN,1e-20,0.513161440399881
KIRC,56172,ANKH,0.71082,-0.0237288585148086
KIRC,23194,FBXL7,1.5178e-13,0.479358600579706
KIRC,90441,ZNF622,1e-20,0.368497597199207
KIRC,54463,RETREG1,0.00022345,0.119557116579827
KIRC,101929524,AC024588.1,0.00023053,0.0
KIRC,4651,MYO10,1.8391e-20,-1.63115599656112
KIRC,10409,BASP1,6.7384e-07,0.178741551323792
KIRC,101929544,LINC02217,0.23187,0.0
KIRC,1016,CDH18,0.40795,0.0
KIRC,105374676,LINC02241,0.12851,0.0
KIRC,1010,CDH12,0.016157,0.0
KIRC,439936,C5orf17,0.22881,0.0
KIRC,1008,CDH10,0.56123,0.0
KIRC,643401,PURPL,8.3487e-05,0.0
KIRC,1004,CDH6,1e-20,2.12031350702792
KIRC,29102,DROSHA,7.5536e-06,-0.24325302259076
KIRC,55322,C5orf22,5.5746e-18,-0.525278241350165
KIRC,23037,PDZD2,0.026443,0.010714503006197
KIRC,64083,GOLPH3,1e-20,-0.429434708287356
KIRC,54545,MTMR12,3.7818e-20,-0.592065228999645
KIRC,51663,ZFR,6.1768e-18,-0.522448899289003
KIRC,693164,MIR579,8.6916e-05,0.0
KIRC,10923,SUB1,7.9814e-05,-0.126530130996495
KIRC,4883,NPR3,0.57862,-0.428895912246552
KIRC,105374716,LINC02160,0.19486,0.0
KIRC,81792,ADAMTS12,1.1423e-15,1.17056605679207
KIRC,51151,SLC45A2,0.022899,0.0
KIRC,23600,AMACR,0.41051,-0.39762738308572
KIRC,114899,C1QTNF3,1.5552e-05,-0.287702801459292
KIRC,26064,RAI14,0.30887,-0.114978966034278
KIRC,153657,TTC23L,0.12878,-0.137111184979202
KIRC,5810,RAD1,4.5388e-09,-0.246343170449548
KIRC,55299,BRIX1,3.4719e-07,0.190023430002485
KIRC,134218,DNAJC21,1e-20,-0.490817067006298
KIRC,64902,AGXT2,5.2245e-06,-1.02459328689384
KIRC,5618,PRLR,9.0483e-10,-2.93927488653687
KIRC,79925,SPEF2,0.75669,-0.176153053795389
KIRC,3575,IL7R,8.9238e-08,2.15817056001326
KIRC,133690,CAPSL,4.1322e-10,-0.773996325111173
KIRC,133688,UGT3A1,1.6848e-18,-2.43450139138855
KIRC,167127,UGT3A2,0.00022186,-1.76553474636298
KIRC,92255,LMBRD2,2.0646e-07,-0.368772724196676
KIRC,693165,MIR580,0.005458,0.0
KIRC,6502,SKP2,1.4125e-11,0.469605496868453
KIRC,133686,NADK2,2.1408e-12,-0.528963896285923
KIRC,202151,RANBP3L,1.3504e-12,-5.08389412562431
KIRC,6507,SLC1A3,1e-20,2.80225453125114
KIRC,646719,NIPBL-DT,0.00042344,-0.340485369314093
KIRC,25836,NIPBL,1.1193e-05,-0.386125738179338
KIRC,65250,CPLANE1,0.0018224,-0.329327415240524
KIRC,105374727,AC025449.2,3.5197e-13,-1.38416450778035
KIRC,9631,NUP155,0.41617,0.0248702929308871
