Cancer type,NCBI gene id,Gene symbol,FDR adjusted p-value,log2 fold change
BRCA,5788,PTPRC,0.00099675,0.0009123145239404
BRCA,406955,MIR181B1,7.7562e-07,0.0
BRCA,2494,NR5A2,1e-20,-1.74207011487633
BRCA,554279,LINC00862,0.15303,-0.834395224104145
BRCA,23528,ZNF281,1e-20,0.601037900250292
BRCA,9928,KIF14,1e-20,1.8261925362366
BRCA,83479,DDX59,0.00062255,0.0070666876048527
BRCA,101929224,AL445483.1,8.9936e-20,0.0
BRCA,23271,CAMSAP2,0.24334,-0.213513966731964
BRCA,2848,GPR25,2.3117e-06,0.0
BRCA,55765,INAVA,1e-20,0.009984088572622
BRCA,23046,KIF21B,4.2501e-05,-0.0791286497845396
BRCA,647219,ASCL5,8.0589e-05,0.0
BRCA,252839,TMEM9,1e-20,0.890947078662089
BRCA,91156,IGFN1,0.6369,0.0
BRCA,5317,PKP1,5.4757e-13,-2.96685986971947
BRCA,7139,TNNT2,0.04217,-0.168642035558839
BRCA,3898,LAD1,1e-20,0.578721289060602
BRCA,7135,TNNI1,0.32539,0.0
BRCA,23612,PHLDA3,8.1121e-11,-0.588466847465314
BRCA,1465,CSRP1,1e-20,-1.65083105747196
BRCA,107985246,AC096677.1,2.4045e-06,0.0596619902723644
BRCA,89796,NAV1,0.40957,-0.109409426344318
BRCA,55705,IPO9,1e-20,0.440417092252676
BRCA,102466724,MIR6739,3.1741e-07,0.362147806575931
BRCA,149345,SHISA4,0.15768,0.301764925055312
BRCA,25802,LMOD1,1e-20,-2.96277912593153
BRCA,10440,TIMM17A,1e-20,0.967754807922543
BRCA,109616993,SNORA70H,0.024461,0.0
BRCA,6051,RNPEP,1e-20,0.848057822396702
BRCA,102465443,MIR6740,8.4221e-05,0.0
BRCA,1999,ELF3,0.001067,0.0738135804136714
BRCA,9283,GPR37L1,3.2405e-06,0.0
BRCA,127829,ARL8A,1e-20,0.479941793311616
BRCA,5778,PTPN7,5.888200000000001e-19,0.712535869106273
BRCA,59352,LGR6,2.3859e-12,-3.34451186877117
BRCA,29089,UBE2T,1e-20,2.93532886482532
BRCA,4660,PPP1R12B,1e-20,-2.21692572921629
BRCA,127833,SYT2,0.00020797,0.0
BRCA,10765,KDM5B,1e-20,0.806896202120517
BRCA,100506696,PCAT6,1e-20,1.07659203220404
BRCA,5877,RABIF,1e-20,1.03920834944125
BRCA,59349,KLHL12,1e-20,0.402172952396206
BRCA,51094,ADIPOR1,1e-20,0.704595301295036
BRCA,51706,CYB5R1,9.8818e-19,0.479747367191536
BRCA,92703,TMEM183A,1e-20,0.475036683034983
BRCA,8497,PPFIA4,3.7672e-09,0.0690146779151805
BRCA,134,ADORA1,0.43749,-0.902732509251232
BRCA,1116,CHI3L1,0.47033,-1.40731024040398
BRCA,1118,CHIT1,0.68007,-0.622139030724235
BRCA,730227,LINC01136,1.5775e-06,0.0
BRCA,7832,BTG2,3.0376e-06,-0.867909644301745
BRCA,2331,FMOD,2.2437e-17,-1.57068917221969
BRCA,5549,PRELP,3.7909e-18,-2.56570723307179
BRCA,493,ATP2B4,7.6063e-16,-0.952722473594968
BRCA,677843,SNORA77,0.73837,-0.869476633965401
BRCA,54900,LAX1,0.00084164,-0.354196898359703
BRCA,6635,SNRPE,1e-20,0.888335056010748
BRCA,9580,SOX13,1.2061e-12,0.146774131170717
BRCA,55224,ETNK2,1e-20,1.16602864994221
BRCA,5972,REN,0.0061124,0.0
BRCA,3814,KISS1,6.4082e-07,0.0
BRCA,127845,GOLT1A,1e-20,0.982617476169498
BRCA,22874,PLEKHA6,1.2204e-05,0.197947760134698
BRCA,127841,LINC00628,2.0779e-05,0.0
BRCA,84919,PPP1R15B,0.00015836,-0.289045988962655
BRCA,5287,PIK3C2B,5.1215e-18,-0.615232211761521
BRCA,4194,MDM4,3.6119e-07,0.0717428776753957
BRCA,10446,LRRN2,1e-20,1.01173883645677
BRCA,23114,NFASC,1.5391e-14,-2.01995307312612
BRCA,6900,CNTN2,0.00065671,0.0
BRCA,388730,TMEM81,1e-20,0.3391469319972
BRCA,5929,RBBP5,1e-20,0.331669853882571
BRCA,25778,DSTYK,0.099365,-0.167877172793454
BRCA,9911,TMCC2,6.0405e-06,-0.691971043688643
BRCA,81788,NUAK2,1e-20,1.92571245069613
BRCA,55220,KLHDC8A,0.33612,-0.112366523072563
BRCA,284576,LEMD1-AS1,0.10225,0.0
BRCA,93273,LEMD1,5.1319e-10,-0.341416524478722
BRCA,442891,MIR135B,1.3236e-05,0.0
BRCA,5129,CDK18,6.476e-08,-0.185925800536242
BRCA,148808,MFSD4A,1.7234e-17,-2.07747548085605
BRCA,2005,ELK4,0.38139,-0.185411480247716
BRCA,85414,SLC45A3,1.0472e-08,0.0877641035716002
BRCA,64710,NUCKS1,7.0013e-08,0.0587447727891468
BRCA,8934,RAB29,0.00018314,-0.390794940267748
BRCA,254428,SLC41A1,9.6348e-11,-0.502286887721746
BRCA,148811,PM20D1,0.31589,0.0
BRCA,115019,SLC26A9,0.039142,0.0
BRCA,338382,RAB7B,2.4165e-18,-1.48866220157031
BRCA,1510,CTSE,0.10168,0.0
BRCA,440712,RHEX,5.4211e-07,-0.701365769293557
BRCA,553,AVPR1B,0.26633,0.0
BRCA,729533,FAM72A,1e-20,0.177598929327733
BRCA,23380,SRGAP2,1e-20,0.31132443816442
BRCA,9641,IKBKE,1e-20,0.845636322629342
BRCA,83593,RASSF5,0.036114,-0.195305421788629
BRCA,1939,EIF2D,3.6178e-17,-0.351174515717597
BRCA,8444,DYRK3,5.9175e-11,-0.780984824903161
BRCA,9261,MAPKAPK2,1e-20,0.874249709130533
BRCA,3586,IL10,0.032781,0.0
BRCA,29949,IL19,0.00063064,0.0
BRCA,50604,IL20,1e-20,0.792438930064638
BRCA,11009,IL24,6.5197e-11,0.0
BRCA,9214,FCMR,3.849e-14,0.760180058038114
BRCA,5284,PIGR,2.7063e-12,-5.41176082799213
BRCA,83953,FCAMR,0.032789,0.0
BRCA,79098,C1orf116,0.23583,-0.958349430086577
BRCA,5208,PFKFB2,1.3465e-06,0.269313323927733
BRCA,55432,YOD1,1.7133e-05,0.0874131442705299
BRCA,725,C4BPB,0.57488,-1.32538641465977
BRCA,722,C4BPA,0.041914,-2.07587486697513
BRCA,1604,CD55,0.001408,-0.27539880745604
BRCA,1380,CR2,0.028506,0.0
BRCA,1378,CR1,1.9905e-05,-0.181420640280142
BRCA,1379,CR1L,6.8069e-05,0.0
BRCA,4179,CD46,3.1392e-09,0.0982523120097082
BRCA,947,CD34,1e-20,-2.26073253043883
BRCA,5362,PLXNA2,0.018599,-0.398834710250157
BRCA,105372893,LINC01717,0.0057993,0.0
BRCA,642587,MIR205HG,3.2408e-16,-2.58842913646402
BRCA,406988,MIR205,1.0508e-10,-2.85139925476363
BRCA,57172,CAMK1G,0.00046377,0.0
BRCA,3914,LAMB3,1e-20,-2.62275295493269
BRCA,100422894,MIR4260,0.27122,0.0
BRCA,101930114,HSD11B1-AS1,1.9621e-16,-4.80797308747771
BRCA,50486,G0S2,6.0672e-14,-4.61415034069423
BRCA,3290,HSD11B1,1.3124e-09,-2.30546908390785
BRCA,80342,TRAF3IP3,1.18e-08,0.382450018914794
BRCA,148304,C1orf74,1e-20,0.41241982508444
BRCA,3664,IRF6,0.0050104,-0.189650282355073
BRCA,27042,UTP25,3.3145e-05,0.123960163717276
BRCA,255928,SYT14,0.0010991,0.0
BRCA,56256,SERTAD4,1.081e-12,0.413548875694058
BRCA,55733,HHAT,1e-20,0.398439863927002
BRCA,55758,RCOR3,0.0029159,-0.0158844416498263
BRCA,7188,TRAF5,1e-20,0.48530528169721
BRCA,84791,LINC00467,1e-20,0.635890735148643
BRCA,343035,RD3,0.016599,0.0
BRCA,7779,SLC30A1,2.5531e-09,0.107955540289994
BRCA,105748977,LINC01693,0.00053471,0.0
BRCA,4751,NEK2,1e-20,4.44745468935477
BRCA,9926,LPGAT1,8.3669e-05,0.103086756576696
BRCA,25896,INTS7,1e-20,1.01533079626481
BRCA,51514,DTL,1e-20,3.00123768195424
BRCA,100422947,MIR3122,1.0033e-08,0.0
BRCA,101929541,LINC02608,0.67809,0.0
BRCA,5525,PPP2R5A,0.00039328,-0.163193916088868
BRCA,692157,SNORA16B,0.17133,-0.513919729001471
BRCA,55248,TMEM206,1e-20,1.10019499036072
BRCA,29937,NENF,1e-20,0.408965771693671
BRCA,101929565,LINC01740,7.4467e-20,0.0
BRCA,467,ATF3,7.1214e-17,-2.7296052371358
BRCA,55509,BATF3,0.21419,-0.286520720810953
BRCA,25936,NSL1,1.6637e-08,0.0593412974202305
BRCA,128387,TATDN3,0.90125,-0.0598969540737555
BRCA,149643,SPATA45,3.3567e-05,0.0
BRCA,642946,FLVCR1-DT,2.8311e-15,0.370121779335913
BRCA,28982,FLVCR1,1e-20,1.14112869118437
BRCA,79805,VASH2,5.4364e-09,0.0042091788892009
BRCA,90806,ANGEL2,7.9053e-10,0.135417138952923
BRCA,26750,RPS6KC1,3.6396000000000003e-19,0.14268841716851
BRCA,100505832,PROX1-AS1,0.23589,0.0
BRCA,5629,PROX1,1.9824e-15,-1.89219671046549
BRCA,56950,SMYD2,8.4081e-17,0.110935846689732
BRCA,5784,PTPN14,1e-20,-1.9727564211444
BRCA,1063,CENPF,1e-20,3.11239123754619
BRCA,3776,KCNK2,0.050695,-2.20986374681246
BRCA,51133,KCTD3,3.2543e-19,0.357252730163236
BRCA,7399,USH2A,0.0047056,0.0
BRCA,2104,ESRRG,0.00276,-0.703251441971818
BRCA,55105,GPATCH2,1e-20,0.655578622171691
BRCA,128153,SPATA17,1e-20,0.868686765322135
BRCA,51018,RRP15,4.076e-07,0.107490023581209
BRCA,7042,TGFB2,0.56142,-0.916195485637316
BRCA,643723,LYPLAL1-DT,1.2802e-16,-0.745882688902259
BRCA,127018,LYPLAL1,6.4977e-15,0.246832037051835
BRCA,55532,SLC30A10,0.021671,0.0
BRCA,10380,BPNT1,1e-20,0.63583072446003
BRCA,55699,IARS2,1e-20,0.311809971578117
BRCA,406997,MIR215,0.006139,0.0
BRCA,406969,MIR194-1,0.017163,0.0
BRCA,25782,RAB3GAP2,4.5112e-05,0.023142484990885
BRCA,4139,MARK1,3.9047e-17,-1.61937608494743
BRCA,79762,C1orf115,1e-20,-1.63379343041274
BRCA,101929730,LINC01352,1.3446e-17,-1.13881446890228
BRCA,100873924,HLX-AS1,9.7871e-06,0.0
BRCA,3142,HLX,0.00071891,-0.408672159976347
BRCA,11221,DUSP10,0.69981,-0.0260505448490565
BRCA,105372950,LINC02257,1e-20,0.0
BRCA,79802,HHIPL2,2.4412e-16,0.0
BRCA,9015,TAF1A,6.0277e-06,0.0898063527052431
BRCA,100506161,TAF1A-AS1,1.0271e-16,0.336504920305512
BRCA,375056,MIA3,2.2179e-11,0.0742569082187267
BRCA,64853,AIDA,0.00020461,-0.221106931236519
BRCA,148362,BROX,1e-20,0.510770206300524
BRCA,400823,FAM177B,1.9451e-05,0.0
BRCA,84976,DISP1,1.0175e-05,-0.306161558736289
BRCA,7100,TLR5,2.1938e-05,-0.527678847581477
BRCA,55061,SUSD4,1e-20,0.801740587403569
BRCA,388743,CAPN8,9.7607e-15,0.127214208484509
BRCA,824,CAPN2,0.56384,-0.190994493190916
BRCA,7159,TP53BP2,2.3112e-20,0.151486028165205
BRCA,23219,FBXO28,2.7829e-12,0.141784879282822
BRCA,8560,DEGS1,1.5826e-08,-0.0849549050121508
BRCA,101927143,AC092809.2,0.0015137,0.0
BRCA,4931,NVL,1e-20,0.982612640477771
BRCA,29097,CNIH4,1e-20,0.544507527053146
BRCA,80232,WDR26,1.3796e-12,0.134740331607319
BRCA,100616468,MIR4742,0.034677,0.0
BRCA,149111,CNIH3,1.7303e-19,0.435946973141604
BRCA,127602,DNAH14,1e-20,1.24294335738747
BRCA,3930,LBR,0.0097714,-0.467256673897652
BRCA,55740,ENAH,1e-20,0.564066753340098
BRCA,6726,SRP9,1e-20,0.777923080726644
BRCA,2052,EPHX1,1.4765e-07,-0.437394796826043
BRCA,9725,TMEM63A,0.046367,-0.0861580702528748
BRCA,10637,LEFTY1,0.047268,0.0
BRCA,29920,PYCR2,1e-20,0.594400491370913
BRCA,7044,LEFTY2,0.87334,-0.357270475679559
BRCA,163859,SDE2,0.018235,0.0282514004539883
BRCA,64746,ACBD3,1e-20,0.54262219786819
BRCA,107985353,ACBD3-AS1,2.0194e-14,0.178156709339218
BRCA,83881,MIXL1,3.7664e-05,0.0
BRCA,286826,LIN9,1e-20,0.713418962096361
BRCA,142,PARP1,1e-20,0.987693535704987
BRCA,375057,STUM,0.40287,-1.64293256935849
BRCA,3707,ITPKB,2.4936e-14,-0.530685564234869
BRCA,5664,PSEN2,1e-20,0.63570250895423
BRCA,56997,COQ8A,1.8243e-09,-0.847300367628274
BRCA,8476,CDC42BPA,3.1186e-10,-0.591928690213977
BRCA,339500,ZNF678,3.1134e-19,0.338272027476332
BRCA,116841,SNAP47,1e-20,0.512201810221562
BRCA,65094,JMJD4,1e-20,0.523618720434699
BRCA,7483,WNT9A,6.1488e-16,0.357001871817203
BRCA,100847072,MIR5008,0.002585,0.0
BRCA,89780,WNT3A,0.10478,0.0
BRCA,375,ARF1,1e-20,0.872414304831487
BRCA,79169,C1orf35,1e-20,0.937909620887089
BRCA,128308,MRPL55,1e-20,0.830348411996549
BRCA,2987,GUK1,1e-20,0.616833900766587
BRCA,57165,GJC2,2.1971e-12,-1.24743472427174
BRCA,574432,IBA57-DT,4.5201e-07,0.0
BRCA,200205,IBA57,0.009302,-0.275306932928914
BRCA,574407,OBSCN-AS1,0.14684,-0.770285667366232
BRCA,84033,OBSCN,0.028294,-1.26601210563369
BRCA,81559,TRIM11,1e-20,1.11815169960161
BRCA,51127,TRIM17,2.5303e-10,-0.407558959679939
BRCA,100616308,MIR4666A,1e-20,0.0
BRCA,149603,RNF187,1e-20,0.864961384438159
BRCA,100169760,RNA5S9,0.0018596,0.0
BRCA,58480,RHOU,1e-20,-2.03473301734227
BRCA,5867,RAB4A,0.034654,-0.044992525754666
BRCA,126731,CCSAP,5.3062e-11,0.139207959866078
BRCA,58,ACTA1,0.32603,0.415758666522498
BRCA,55746,NUP133,4.7004e-14,0.136546021973884
BRCA,23456,ABCB10,1.2129e-14,0.152473152356034
BRCA,27097,TAF5L,1e-20,0.190497534103112
BRCA,9816,URB2,1e-20,0.501126089076554
BRCA,101927504,LINC01682,0.22221,0.0
BRCA,101927532,LINC01736,0.1975,0.0
BRCA,2590,GALNT2,1e-20,0.330231282627322
BRCA,79605,PGBD5,1.1635e-16,0.0
BRCA,22796,COG2,1e-20,0.527650333992471
BRCA,183,AGT,3.3653e-12,0.368491771635633
BRCA,10753,CAPN9,1e-20,1.80844306418906
BRCA,84886,C1orf198,0.007906,-0.346505349327601
BRCA,79573,TTC13,1e-20,0.484099850431014
BRCA,64801,ARV1,1e-20,0.553583287752877
BRCA,375061,FAM89A,1.1472e-14,-2.41666124175851
BRCA,440730,TRIM67,0.01561,0.0
BRCA,128061,C1orf131,1e-20,0.718808299735333
BRCA,8443,GNPAT,1e-20,0.363643306078136
BRCA,149371,EXOC8,0.18866,0.0331988716005256
BRCA,83932,SPRTN,4.838e-13,0.208356305429239
BRCA,54583,EGLN1,0.34307,-0.205704382377548
BRCA,7257,TSNAX,1e-20,0.450381145773466
BRCA,100287814,LINC00582,0.0030167,0.0
BRCA,27185,DISC1,1.3573e-11,-0.81597219572196
BRCA,57568,SIPA1L2,1.9613e-09,0.312483411817196
BRCA,54627,MAP10,0.025029,-0.0481032979780067
BRCA,84284,NTPCR,1.3284e-13,0.0797195064800367
BRCA,80003,PCNX2,0.30062,-0.176558697732393
BRCA,84451,MAP3K21,0.72905,-0.586399448091831
BRCA,3775,KCNK1,1e-20,1.52518321815653
BRCA,100616390,MIR4427,0.0014243,0.0
BRCA,148641,SLC35F3,4.6151e-17,-2.89685307289671
BRCA,100616380,MIR4671,0.037698,0.0
BRCA,101927765,COA6-AS1,0.20261,-0.190426990398671
BRCA,388753,COA6,1e-20,0.960540316001038
BRCA,6894,TARBP1,1e-20,0.482053829110845
BRCA,100506795,LINC01354,8.1924e-18,-1.17184731357334
BRCA,359948,IRF2BP2,0.004202,0.0385203066515971
BRCA,100302691,LINC00184,0.040446,0.0
BRCA,101927787,AL160408.1,1.6834e-16,0.0
BRCA,100506810,LINC01132,9.322000000000001e-20,0.120351940365222
BRCA,9804,TOMM20,0.087611,0.0408980143524889
BRCA,677802,SNORA14B,4.9908e-05,0.24985901708606
BRCA,23029,RBM34,1e-20,0.293958979028694
BRCA,51742,ARID4B,2.4281e-05,0.1570442923001
BRCA,9453,GGPS1,1e-20,0.698086453287897
BRCA,6905,TBCE,2.7678e-08,0.0
BRCA,148789,B3GALNT2,1e-20,0.479564916187675
BRCA,2786,GNG4,2.2922e-16,0.0
BRCA,1130,LYST,4.7077e-09,-0.764045461232716
BRCA,100302139,MIR1537,0.0027666,0.0
BRCA,4811,NID1,1.2052e-08,-0.591628310793689
BRCA,7107,GPR137B,1e-20,0.483326973828887
BRCA,56605,ERO1B,0.0096991,-0.651707246367069
BRCA,128178,EDARADD,0.0054415,-0.734603746368489
BRCA,3964,LGALS8,1e-20,0.218339485444502
BRCA,100287902,LGALS8-AS1,1e-20,0.0
BRCA,55127,HEATR1,5.0624e-09,0.172867234160147
BRCA,88,ACTN2,0.33393,0.0
BRCA,4548,MTR,0.00040989,-0.323934785306641
BRCA,6262,RYR2,0.4726,0.0
BRCA,100616141,MIR4428,0.00031118,0.0
BRCA,100130331,AL359924.1,0.12801,0.0
BRCA,339535,LINC01139,0.0046774,-1.15512216002666
BRCA,1131,CHRM3,0.00079907,-0.0579700686373299
BRCA,100506915,CHRM3-AS2,0.011541,0.0
BRCA,100873984,CHRM3-AS1,0.0061089,0.0
BRCA,56776,FMN2,0.18557,0.0
BRCA,64388,GREM2,2.0329e-14,-2.04159344865918
BRCA,6000,RGS7,3.456e-05,0.0
BRCA,2271,FH,1e-20,0.478104636185675
BRCA,8564,KMO,1e-20,0.82130203988953
BRCA,23596,OPN3,1e-20,0.310422269287773
BRCA,1122,CHML,1e-20,0.576614570407464
BRCA,9156,EXO1,1e-20,3.19440229193857
BRCA,441925,BECN2,0.010043,0.0
BRCA,440738,MAP1LC3C,2.1111e-17,-3.41494732802091
BRCA,200150,PLD5,0.69297,0.0
BRCA,9859,CEP170,0.010587,-0.12494934022459
BRCA,10806,SDCCAG8,0.0015793,-0.0175612793137475
BRCA,100616343,MIR4677,3.9406e-06,0.0
BRCA,10000,AKT3,1e-20,-1.55691353274335
BRCA,10472,ZBTB18,1e-20,0.148603161568299
BRCA,200159,C1orf100,4.7396e-05,0.0
BRCA,257044,CATSPERE,0.088335,-0.0454429707611672
BRCA,51029,DESI2,1e-20,0.244150006432394
BRCA,116228,COX20,0.00073197,-0.0482361856528477
BRCA,3192,HNRNPU,1e-20,0.424316402067739
BRCA,84288,EFCAB2,0.51052,-0.210589559970763
BRCA,55083,KIF26B,1e-20,2.55655203625122
BRCA,111216275,KIF26B-AS1,4.6302e-06,0.0
BRCA,64754,SMYD3,1e-20,1.08750612299812
BRCA,64216,TFB2M,1e-20,0.590196028231794
BRCA,163882,CNST,7.5247e-09,0.0749939003333718
BRCA,51097,SCCPDH,1e-20,0.707374244765678
BRCA,25909,AHCTF1,6.5815e-12,0.134441203054272
BRCA,57116,ZNF695,1e-20,0.745022149037264
BRCA,93474,ZNF670,0.11712,-0.0070807260706555
BRCA,79862,ZNF669,1.9797e-05,0.191880376056474
BRCA,7678,ZNF124,1e-20,0.409425169057154
BRCA,100500849,MIR3916,0.011989,-0.0664972828811328
BRCA,84838,ZNF496,3.5383e-05,0.0580627507839907
BRCA,114548,NLRP3,4.2791e-09,-0.801134262032586
BRCA,148823,GCSAML,0.066513,0.0
BRCA,25893,TRIM58,1e-20,0.346890006597255
BRCA,343171,OR2W3,1e-20,0.0
BRCA,646627,LYPD8,0.15748,0.0
BRCA,80851,SH3BP5L,1e-20,0.573800592507065
BRCA,100422879,MIR3124,0.51725,-0.219870667432911
BRCA,79894,ZNF672,1e-20,0.744157607349474
BRCA,55657,ZNF692,1e-20,0.577460190540996
BRCA,267002,PGBD2,0.0036115,-0.0034913152755133
BRCA,642273,FAM110C,0.010243,0.0027937300314541
BRCA,26751,SH3YL1,0.046767,-0.207722762004957
BRCA,52,ACP1,1e-20,0.356058695313314
BRCA,285016,ALKAL2,1.6278e-07,-2.29337048420475
BRCA,105373352,AC093326.1,8.9405e-05,0.0
BRCA,129787,TMEM18,1e-20,-0.63926910467036
BRCA,339822,LINC01115,0.00064111,0.0
BRCA,54221,SNTG2,1.5492e-15,-1.60833615034766
BRCA,7173,TPO,1e-20,-1.82544423727265
BRCA,7837,PXDN,0.022109,0.296560444551155
BRCA,23040,MYT1L,0.0024717,0.0
BRCA,7260,EIPR1,1e-20,0.688707135074007
BRCA,51112,TRAPPC12,0.81836,-0.0832060344227312
BRCA,55256,ADI1,1e-20,-0.473240118617756
BRCA,246243,RNASEH1,1e-20,-0.635415194825414
BRCA,100506054,RNASEH1-AS1,1.7586e-05,-0.0308997069226383
BRCA,6201,RPS7,2.276e-10,-0.431369403210478
BRCA,78989,COLEC11,5.1735e-06,-1.11835972595306
BRCA,55821,ALLC,0.11388,0.0
BRCA,728597,DCDC2C,0.55791,0.0
BRCA,6664,SOX11,1e-20,0.0
BRCA,102465693,MIR7158,0.0022726,0.0
BRCA,400941,LINC00487,0.020222,0.0
BRCA,129607,CMPK2,1e-20,0.69565763761521
BRCA,91543,RSAD2,1e-20,0.887712179812144
BRCA,9781,RNF144A,6.4757e-09,-0.615562788211358
BRCA,101929452,AC068481.1,0.0015518,-0.172487515510134
BRCA,339789,LINC00299,2.2902e-10,0.0
BRCA,101929567,LINC01814,4.6461e-14,0.0
BRCA,3398,ID2,0.22249,-0.0686117149494276
BRCA,57498,KIDINS220,1e-20,-0.638629315050468
BRCA,129642,MBOAT2,1e-20,1.05364561109142
BRCA,8853,ASAP2,0.033369,-0.22770999683923
BRCA,9270,ITGB1BP1,2.3057e-13,-1.00064232385577
BRCA,51692,CPSF3,1e-20,0.315957725570841
BRCA,285148,IAH1,0.099163,0.119688455483436
BRCA,6868,ADAM17,0.0027051,-0.329050707583666
BRCA,10971,YWHAQ,0.014872,-0.0341684948143581
BRCA,9014,TAF1B,0.24524,-0.0572753087542871
BRCA,29841,GRHL1,0.00012708,-0.628016839229901
BRCA,8462,KLF11,1e-20,-1.42509560454719
BRCA,192668,CYS1,2.6448e-10,-0.725386966827919
BRCA,6241,RRM2,1e-20,3.39186238570169
BRCA,100422929,MIR4261,1.1566e-05,0.0
BRCA,3241,HPCAL1,1e-20,0.347630234177633
BRCA,4953,ODC1,0.00024786,-0.65464644245013
BRCA,100302743,SNORA80B,0.0012574,0.0
BRCA,79954,NOL10,1e-20,0.152816884520869
BRCA,106479524,RN7SL832P,0.36367,0.0
BRCA,245973,ATP6V1C2,4.4619e-08,-0.779108353833622
BRCA,10130,PDIA6,1e-20,0.256661511655657
BRCA,101929733,LINC01954,0.0063292,0.0
BRCA,3754,KCNF1,1.0552e-10,0.964213777946939
BRCA,285150,AC062028.1,1.4572e-14,0.0
BRCA,130813,C2orf50,0.001686,0.0
BRCA,130814,PQLC3,0.046954,-0.291792016586465
BRCA,9475,ROCK2,1e-20,-1.12398789258823
BRCA,100874055,LINC00570,0.29387,0.0
BRCA,1876,E2F6,0.08223,-0.158149316377151
BRCA,9687,GREB1,3.2423e-10,0.847059635097012
BRCA,23175,LPIN1,1.8053e-10,-1.43827845908277
BRCA,100422862,MIR548S,0.0055192,0.0
BRCA,100506457,MIR3681HG,0.007482,0.0
BRCA,100422996,MIR4262,0.13438,0.0
BRCA,28951,TRIB2,0.61897,-0.385231766370521
BRCA,100422986,MIR3125,0.0001838,-0.301002256032814
BRCA,100506474,AC064875.1,0.14917,0.0
BRCA,151354,LRATD1,2.1589e-09,-0.184903394587189
BRCA,51594,NBAS,9.0498e-12,-0.360359132986965
BRCA,1653,DDX1,0.00032859,-0.13639265007573
BRCA,10408,MYCNOS,5.6204e-07,0.0
BRCA,4613,MYCN,8.0262e-20,0.0
BRCA,104797537,GACAT3,2.1607e-12,0.0
BRCA,7447,VSNL1,6.6283e-07,-1.78352049183634
BRCA,79677,SMC6,1e-20,0.39234219113862
BRCA,348654,GEN1,1e-20,0.883940407270052
BRCA,3790,KCNS3,1e-20,0.587337544850843
BRCA,57665,RDH14,1.0074e-13,0.174475157554245
BRCA,400945,LINC01376,0.0097399,-0.804879608254673
BRCA,130497,OSR1,1e-20,-3.72837581203057
BRCA,400946,LINC00954,6.5528e-06,0.0
BRCA,130502,TTC32,0.0015603,-0.287398120454871
BRCA,57539,WDR35,8.4285e-06,-0.368693699822344
BRCA,101928222,AC079145.1,2.8182e-17,0.36847393134185
BRCA,4148,MATN3,1e-20,2.2061404869669
BRCA,9741,LAPTM4A,0.00037547,-0.0929945863795389
BRCA,6382,SDC1,1e-20,1.49530893371149
BRCA,23369,PUM2,0.044244,-0.143601408736924
BRCA,388,RHOB,0.0038654,-0.163886358034825
BRCA,64342,HS1BP3,1e-20,0.253187941596901
BRCA,100874343,HS1BP3-IT1,3.2895e-06,0.0
BRCA,151449,GDF7,0.06416,0.0
BRCA,60526,LDAH,0.030979,-0.186360441874477
BRCA,338,APOB,4.3635e-08,-0.22650852980868
BRCA,114818,KLHL29,1e-20,-3.24294960828793
BRCA,54454,ATAD2B,2.8311e-06,0.135037143556122
BRCA,165324,UBXN2A,1e-20,-0.688410745724908
BRCA,388931,MFSD2B,6.3278e-05,0.0
BRCA,80304,WDCP,0.069619,-0.113535528089895
BRCA,2281,FKBP1B,3.087e-07,-0.715032172700254
BRCA,51639,SF3B6,1e-20,0.281954790048135
BRCA,375190,FAM228B,2.8484e-17,-0.685359172778969
BRCA,9540,TP53I3,0.0048823,-0.258298007211657
BRCA,375189,PFN4,1.3961e-13,0.171045541336228
BRCA,653140,FAM228A,3.9309e-06,0.0
BRCA,50618,ITSN2,4.2222e-14,-0.563103252207253
BRCA,8648,NCOA1,1e-20,-0.750452614469796
BRCA,391356,PTRHD1,0.15336,0.0557713932625311
BRCA,79172,CENPO,1e-20,1.06584991770809
BRCA,109,ADCY3,1e-20,-0.814656159456881
BRCA,51277,DNAJC27,1e-20,-0.871156157917007
BRCA,729723,DNAJC27-AS1,0.0058165,-0.409255146684838
BRCA,22979,EFR3B,1e-20,0.740486850429916
BRCA,5443,POMC,0.13068,-0.54399071966485
BRCA,1788,DNMT3A,1e-20,0.532321874938453
BRCA,100302246,MIR1301,0.023356,0.0
BRCA,1838,DTNB,0.19218,-0.25394345561621
BRCA,55252,ASXL2,5.5276e-07,-0.455158583334176
BRCA,3797,KIF3C,9.3009e-12,0.0298901852730347
BRCA,10890,RAB10,7.5379e-20,0.303862872280077
BRCA,150946,GAREM2,0.96272,-0.270495719314455
BRCA,3030,HADHA,1e-20,-0.581142751780674
BRCA,3032,HADHB,4.0998e-12,-0.327434669129211
BRCA,165082,ADGRF3,0.0064108,0.0
BRCA,85465,SELENOI,1e-20,0.757411903579015
BRCA,92749,DRC1,1.8668e-06,0.0
BRCA,9381,OTOF,0.053239,0.0
BRCA,130106,CIB4,4.1949e-07,0.0
BRCA,3777,KCNK3,0.13261,-1.4032677223393
BRCA,54978,SLC35F6,1e-20,0.409997574458753
BRCA,1058,CENPA,1e-20,2.88169630303113
BRCA,56896,DPYSL5,1.9979e-05,0.0
BRCA,22924,MAPRE3,6.2302e-17,-0.585169501946978
BRCA,54867,TMEM214,9.48e-09,0.108302503551044
BRCA,60509,AGBL5,0.029621,-0.218592358341036
