Cancer type,NCBI gene id,Gene symbol,FDR adjusted p-value,log2 fold change
COAD,147694,ZNF548,0.032471,0.0639009418758752
COAD,7565,ZNF17,0.013228,-0.0344846628128512
COAD,388567,ZNF749,1e-20,0.861012476420033
COAD,57191,VN1R1,0.0060902,0.0
COAD,400720,ZNF772,0.051859,-0.850399396770254
COAD,79744,ZNF419,1.1943e-11,0.431531007820116
COAD,374928,ZNF773,0.34424,-0.170856182078998
COAD,256051,ZNF549,8.0259e-07,-1.67859503137965
COAD,162972,ZNF550,5.6086e-18,0.69760791629444
COAD,55659,ZNF416,5.9311e-06,0.189627395504303
COAD,284307,ZIK1,0.0014386,-0.32883646422954
COAD,348327,ZNF530,0.00060673,0.0565120210906528
COAD,7693,ZNF134,2.6433e-12,-1.07355449212567
COAD,10520,ZNF211,0.0037645,-0.315653224360854
COAD,201516,ZSCAN4,0.17032,0.0
COAD,90233,ZNF551,8.3878e-12,0.424930304037275
COAD,7710,ZNF154,0.30971,-0.0799753767205958
COAD,79891,ZNF671,1.991e-09,-1.61708525286305
COAD,284309,ZNF776,0.21577,-0.0161712906711457
COAD,54807,ZNF586,0.00017751,0.0012669421088403
COAD,79818,ZNF552,0.0069167,-0.465625211854355
COAD,100293516,ZNF587B,4.2029e-09,0.541502466886359
COAD,730051,ZNF814,5.0926e-08,0.335038177213624
COAD,84914,ZNF587,2.2608e-12,0.643727330874577
COAD,147687,ZNF417,1.0775e-06,0.200575838639984
COAD,147686,ZNF418,0.80412,0.0
COAD,10172,ZNF256,0.00016434,-0.875679263414935
COAD,147685,C19orf18,2.7591e-07,0.0
COAD,80095,ZNF606,0.38827,-0.405025064486204
COAD,100128398,AC008969.1,0.57383,-1.04008528179282
COAD,284312,ZSCAN1,0.3181,0.0
COAD,7694,ZNF135,0.00072623,-0.944858445807539
COAD,65982,ZSCAN18,4.0445e-08,-1.42866743544766
COAD,79673,ZNF329,0.90546,-0.0104581468539772
COAD,10782,ZNF274,0.0018117,-0.195202578744526
COAD,27300,ZNF544,2.9839e-15,0.472594379812893
COAD,7554,ZNF8,3.8168e-15,0.635901421030969
COAD,108903150,AC020915.1,0.00083726,0.0
COAD,105372481,ERVK3-1,1.0081e-08,0.357836422908088
COAD,342945,ZSCAN22,0.00072207,0.178129387939099
COAD,102465484,MIR6806,0.086688,0.0
COAD,503538,A1BG-AS1,0.24705,0.0
COAD,162968,ZNF497,3.0969e-06,0.0
COAD,116412,ZNF837,0.0039325,-0.385915926444867
COAD,6193,RPS5,3.8748e-09,0.532823502571707
COAD,100616168,MIR4754,0.16813,0.0
COAD,110806301,LINC02560,0.00016408,0.0
COAD,201514,ZNF584,4.7323e-12,0.714749236779441
COAD,7691,ZNF132,2.8923e-09,-0.922938536840389
COAD,388569,ZNF324B,4.165e-09,0.266610630755015
COAD,25799,ZNF324,0.56709,-0.0191002469884067
COAD,55663,ZNF446,0.0012557,0.126957174875154
COAD,10998,SLC27A5,1e-20,1.36776342220273
COAD,84878,ZBTB45,0.068616,0.028288288698628
COAD,10155,TRIM28,1e-20,0.716336750777792
COAD,102465976,MIR6807,0.10218,0.0
COAD,27243,CHMP2A,1.4775e-14,-0.514914432933025
COAD,9040,UBE2M,9.8492e-18,0.303537260510007
COAD,100131691,MZF1-AS1,1.053e-07,0.315952290411752
COAD,7593,MZF1,5.9585e-11,0.626970128529414
COAD,245938,DEFB125,0.3181,0.0
COAD,81623,DEFB126,0.060332,0.0
COAD,140680,C20orf96,1.1248000000000002e-19,0.51473359299914
COAD,85364,ZCCHC3,6.039e-08,0.0890265536948508
COAD,100507459,NRSN2-AS1,0.0036127,-0.542088851911047
COAD,6666,SOX12,6.6797e-20,1.16693099807516
COAD,80023,NRSN2,0.14227,-0.110785522095214
COAD,57761,TRIB3,1e-20,3.67418960918365
COAD,10616,RBCK1,1e-20,0.720391022425907
COAD,128637,TBC1D20,0.037565,-0.19561431510272
COAD,1457,CSNK2A1,4.7836e-17,0.306373229373459
COAD,6939,TCF15,0.83613,0.0
COAD,85508,SCRT2,0.3181,0.0
COAD,113278,SLC52A3,0.00020587,-0.601729473473725
COAD,83541,FAM110A,9.6752e-13,0.410865557874819
COAD,51378,ANGPT4,0.14138,0.0
COAD,343637,RSPO4,0.010509,0.0
COAD,105372493,AL110114.1,3.2394e-05,0.302876823643372
COAD,9491,PSMF1,1.5144e-13,0.189791163547997
COAD,55321,TMEM74B,2.0706e-18,0.942608336111663
COAD,400831,C20orf202,0.127,0.0
COAD,642636,RAD21L1,0.1584,0.0
COAD,9751,SNPH,0.14055,-0.907850153369791
COAD,27111,SDCBP2,8.2918e-17,-2.75255912453132
COAD,100507495,SDCBP2-AS1,0.00045315,-0.0604938621465315
COAD,2280,FKBP1A,0.13065,-0.276703019339292
COAD,55968,NSFL1C,0.33572,-0.0313317538755079
COAD,284759,SIRPB2,0.78575,-0.728940358631641
COAD,128646,SIRPD,0.035202,0.0
COAD,10326,SIRPB1,0.005209,0.0
COAD,55423,SIRPG,0.0006147,-1.10482282495527
COAD,101929010,SIRPG-AS1,0.0052061,0.0
COAD,140885,SIRPA,0.93184,-0.141450006623724
COAD,727993,PDYN-AS1,0.25417,0.0
COAD,140901,STK35,6.2981e-10,0.22281015140299
COAD,343641,TGM6,0.13861,0.0
COAD,6628,SNRPB,1e-20,0.993187380107249
COAD,79175,ZNF343,1e-20,0.885560553301316
COAD,117532,TMC2,0.021904,0.0
COAD,10528,NOP56,1e-20,1.41942487658482
COAD,3420,IDH3B,0.6143,-0.0981271354445067
COAD,57593,EBF4,0.0040554,-0.789732584162471
COAD,56265,CPXM1,2.2929e-08,1.96098349747648
COAD,64773,PCED1A,1e-20,0.824655053879467
COAD,64601,VPS16,0.61961,-0.175989220446889
COAD,5786,PTPRA,0.019227,-0.0442328430705481
COAD,2797,GNRH2,0.00045817,0.0
COAD,64949,MRPS26,1e-20,0.543045634794759
COAD,5020,OXT,0.08647,0.0
COAD,551,AVP,0.3181,0.0
COAD,100134015,UBOX5-AS1,0.00037157,0.0
COAD,22888,UBOX5,0.3534,-0.154857493835268
COAD,60493,FASTKD5,0.012445,0.0046304896890026
COAD,9762,LZTS3,1e-20,1.94730341389552
COAD,65992,DDRGK1,7.6159e-13,0.276508934003087
COAD,3704,ITPA,1e-20,0.587440970308366
COAD,83959,SLC4A11,1e-20,2.09085343045111
COAD,25943,C20orf194,0.00018549,-1.56229270863522
COAD,8455,ATRN,0.20935,-0.35469517071663
COAD,80332,ADAM33,1.1934e-06,-2.28509946876337
COAD,6614,SIGLEC1,4.7614e-06,-2.21648031657348
COAD,116835,HSPA12B,0.00070996,-0.73214857786843
COAD,54976,C20orf27,2.8513e-16,0.997731124637842
COAD,25876,SPEF1,0.025468,0.0
COAD,1059,CENPB,0.0058476,0.102758627829812
COAD,994,CDC25B,1e-20,2.15933740644096
COAD,101929125,LINC01730,9.7416e-05,0.0
COAD,55317,AP5S1,0.70271,-0.160568311286411
COAD,57506,MAVS,2.9778e-06,-0.741832631203207
COAD,80025,PANK2,9.4588e-08,0.151596643226588
COAD,406896,MIR103A2,0.30811,0.0
COAD,11237,RNF24,1e-20,0.942989315400245
COAD,54498,SMOX,1e-20,2.11383805267412
COAD,728228,LINC01433,0.0014927,0.0
COAD,146,ADRA1D,0.060725,0.0
COAD,5621,PRNP,0.024674,-0.153994976226159
COAD,23627,PRND,0.74655,0.0
COAD,9770,RASSF2,1.1542e-07,-1.2899289323845
COAD,9962,SLC23A2,0.86819,-0.0775889603666115
COAD,29058,TMEM230,9.1257e-06,0.172338404795575
COAD,5111,PCNA,1e-20,0.974156333173086
COAD,8760,CDS2,0.7922,-0.20318357398447
COAD,149837,LINC00654,0.68477,-1.18432040166983
COAD,101929207,LINC01729,0.016406,0.0
COAD,56261,GPCPD1,3.7077e-16,0.988575297096932
COAD,149840,SHLD1,1e-20,0.802967827173566
COAD,1114,CHGB,0.63516,-3.61176256006487
COAD,51605,TRMT6,1e-20,1.1073742216495
COAD,84515,MCM8,1e-20,1.19170551747878
COAD,101929225,MCM8-AS1,0.0041383,0.0
COAD,54675,CRLS1,0.00015411,0.142740172116082
COAD,164312,LRRN4,0.0039899,0.0
COAD,55612,FERMT1,1e-20,1.11548610532817
COAD,101929244,CASC20,0.27462,0.0
COAD,650,BMP2,1.897e-13,-2.21940897579505
COAD,101929265,LINC01428,0.2807,0.0
COAD,101929288,LINC01751,0.3181,0.0
COAD,54363,HAO1,0.16707,0.0
COAD,56255,TMX4,0.80014,0.11693685016223
COAD,23236,PLCB1,1.2823e-08,1.27396773094719
COAD,100874337,PLCB1-IT1,0.018553,0.0
COAD,26767,RNU105B,0.002397,0.0
COAD,5332,PLCB4,5.7187e-16,1.06303133951529
COAD,24141,LAMP5,0.031842,-0.503867176293089
COAD,57144,PAK5,0.28443,0.0
COAD,63926,ANKEF1,1e-20,0.72083247641105
COAD,100131208,SNAP25-AS1,0.13083,0.0
COAD,6616,SNAP25,0.0022123,-1.3138262963904
COAD,8195,MKKS,0.00088938,-0.281859695047689
COAD,128710,SLX4IP,8.8883e-10,0.397342464040907
COAD,182,JAG1,0.60338,-0.045812013470031
COAD,102465525,MIR6870,0.032544,0.0
COAD,728450,LINC00687,0.13609,0.0
COAD,22903,BTBD3,1.8005e-11,-1.08615500050579
COAD,100505515,LINC01723,0.018522,0.0
COAD,55304,SPTLC3,7.8997e-11,-1.24851148230033
COAD,140862,ISM1,4.8186e-13,0.254594043033141
COAD,55617,TASP1,1e-20,0.629608184869715
COAD,51575,ESF1,1e-20,0.820043775165328
COAD,79133,NDUFAF5,6.2296e-08,0.291482460974565
COAD,80343,SEL1L2,0.23681,0.0
COAD,140733,MACROD2,0.0012392,-0.222743484737837
COAD,23767,FLRT3,0.83926,-0.617174421431411
COAD,140848,MACROD2-IT1,0.025971,0.0
COAD,100379174,MACROD2-AS1,0.010066,0.0
COAD,55614,KIF16B,7.4096e-08,-0.865941948331638
COAD,6629,SNRPB2,1e-20,0.784332097869332
COAD,56914,OTOR,0.19804,0.0
COAD,5126,PCSK2,2.4151e-05,-1.33285112207215
COAD,631,BFSP1,1e-20,1.63180275492413
COAD,11034,DSTN,0.0082752,-0.281322601767065
COAD,6238,RRBP1,0.26836,-0.186449041870258
COAD,140836,BANF2,0.0094339,0.0
COAD,27131,SNX5,8.5029e-13,0.333977008674434
COAD,58495,OVOL2,3.7608e-05,-0.491415641983646
COAD,692086,SNORD17,0.00051357,1.4304976038243
COAD,92667,MGME1,1e-20,0.730554971694743
COAD,100303755,PET117,1.6165e-12,0.309844505237242
COAD,57325,KAT14,1.8284e-05,0.0032770518774325
COAD,7692,ZNF133,1.7411e-18,0.660981054898893
COAD,55184,DZANK1,9.071e-13,0.40971688297967
COAD,10621,POLR3F,1e-20,0.615615590966623
COAD,100422875,MIR3192,0.00084754,0.0
COAD,10741,RBBP9,3.3638e-13,0.212174401356772
COAD,10483,SEC23B,4.9148e-18,0.464615552618435
COAD,388789,SMIM26,4.822500000000001e-19,0.318143441201428
COAD,92675,DTD1,1e-20,1.04045037077099
COAD,29075,LINC00652,0.00042121,0.0
COAD,57419,SLC24A3,0.095467,-0.437108311353536
COAD,54453,RIN2,0.12747,-0.0567082788935229
COAD,51126,NAA20,1e-20,0.733058210016117
COAD,51340,CRNKL1,1e-20,0.338993354649938
COAD,26074,CFAP61,0.062001,0.0
COAD,3642,INSM1,0.88171,-1.32365829102624
COAD,57186,RALGAPA2,1.0402e-07,0.116598109617278
COAD,105372556,LINC00237,0.050188,0.0
COAD,55857,KIZ,0.97484,0.350955450481993
COAD,101929591,KIZ-AS1,0.00071992,0.0
COAD,22803,XRN2,1e-20,0.639837092424008
COAD,4821,NKX2-2,0.29241,0.0
COAD,100270679,LINC01432,0.19694,0.0
COAD,101929663,LINC01427,0.05558,0.0
COAD,140828,LINC00261,0.14817,-0.541772894415032
COAD,3170,FOXA2,1e-20,1.8910437513659
COAD,7056,THBD,0.042716,-0.44558972285924
COAD,22918,CD93,0.20439,-0.135915798323913
COAD,29107,NXT1,1e-20,1.07748831009523
COAD,100505683,LINC01431,9.8118e-08,0.0071955014042037
COAD,64412,GZF1,1e-20,0.601828365008655
COAD,63908,NAPB,4.1796e-05,0.325567869311843
COAD,128817,CSTL1,9.072e-07,0.0
COAD,140880,CST11,0.76751,0.0
COAD,10047,CST8,0.3181,0.0
COAD,1471,CST3,3.4563e-09,-0.634842718231799
COAD,1472,CST4,8.2505e-06,0.0
COAD,1469,CST1,2.1529e-13,4.60697514510161
COAD,1470,CST2,5.4812e-18,0.857582955384148
COAD,1473,CST5,0.070395,0.0
COAD,400839,LINC01721,0.11977,0.0
COAD,79953,SYNDIG1,1.1798e-15,0.486628947886301
COAD,8530,CST7,0.98148,-0.67298212701394
COAD,57136,APMAP,7.4993e-17,0.425057350896941
COAD,84532,ACSS1,1.9538e-09,0.154899490805948
COAD,30813,VSX1,0.3181,0.0
COAD,955,ENTPD6,4.6277e-13,0.241085540043665
COAD,5834,PYGB,0.17344,-0.327557892217021
COAD,26090,ABHD12,7.0377e-05,0.0645864452965041
COAD,9837,GINS1,1e-20,1.55004888608879
COAD,22981,NINL,1.4655e-10,0.517774124589528
COAD,140838,NANP,1e-20,1.2196459755713
COAD,102724826,ZNF337-AS1,8.492e-11,1.18499091690883
COAD,26152,ZNF337,9.4071e-15,0.20163386116965
COAD,284801,MIR663AHG,0.0041621,0.0
COAD,245930,DEFB116,0.02574,0.0
COAD,245932,DEFB119,0.27968,0.0
COAD,245936,DEFB123,0.3181,0.0
COAD,245937,DEFB124,0.097613,0.0
COAD,28954,REM1,0.83154,-0.611644543373662
COAD,140875,LINC00028,0.16357,0.0
COAD,81502,HM13,1e-20,0.972246585810425
COAD,100874042,HM13-AS1,0.017272,0.0
COAD,3397,ID1,0.024444,-0.752071049471036
COAD,100422904,MIR3193,0.057311,0.0
COAD,84701,COX4I2,0.36725,-0.0900044484547176
COAD,598,BCL2L1,1e-20,0.885139946112394
COAD,103021294,ABALON,3.7818e-08,0.0
COAD,22974,TPX2,1e-20,1.94433951953089
COAD,85366,MYLK2,0.037476,0.0
COAD,2307,FOXS1,1e-20,1.55136427333802
COAD,128853,DUSP15,1.4794000000000002e-19,0.991317756900199
COAD,164395,TTLL9,0.029857,0.0
COAD,81572,PDRG1,1e-20,1.10426192582358
COAD,343702,XKR7,0.04516,0.0
COAD,140706,CCM2L,9.5427e-06,-0.665392771041891
COAD,3055,HCK,3.9463e-09,-1.34865767829791
COAD,9777,TM9SF4,1e-20,0.558998121466821
COAD,5326,PLAGL2,1e-20,0.909564979099545
COAD,23509,POFUT1,1e-20,0.592101118809139
COAD,9371,KIF3B,0.040226,-0.0584827233647366
COAD,171023,ASXL1,1e-20,0.94361362340366
COAD,140688,NOL4L,0.34901,-0.286466297673434
COAD,101929698,AL034550.2,0.26344,0.0
COAD,149951,FO393400.1,0.24699,0.0
COAD,1789,DNMT3B,1e-20,1.39522161465601
COAD,22919,MAPRE1,1e-20,0.627060562369545
COAD,388795,EFCAB8,0.11368,0.0
COAD,80341,BPIFB2,0.17123,0.0
COAD,149954,BPIFB4,0.097854,0.0
COAD,140683,BPIFA2,0.069343,0.0
COAD,51297,BPIFA1,0.20792,0.0
COAD,92747,BPIFB1,0.010937,0.0
COAD,51654,CDK5RAP1,1e-20,1.02190920637207
COAD,6640,SNTA1,0.0059086,-0.5687578473742
COAD,9139,CBFA2T2,6.0578e-05,0.318039725330053
COAD,63941,NECAB3,0.00029193,0.159875235566053
COAD,128864,C20orf144,6.6404e-14,0.644317778337577
COAD,170487,ACTL10,1e-20,1.1530544176528
COAD,1869,E2F1,1e-20,1.58756664410131
COAD,11264,PXMP4,0.42916,-0.14909932878661
COAD,84905,ZNF341,0.0051431,-0.235405532300599
COAD,101929746,ZNF341-AS1,0.094529,0.0
COAD,128866,CHMP4B,0.0061356,-0.245021569240537
COAD,101926888,RALY-AS1,0.2001,-0.18533204884055
COAD,22913,RALY,5.0391e-05,0.0761308689753987
COAD,100616434,MIR4755,0.00053432,0.0
COAD,8894,EIF2S2,1e-20,1.22728622256091
COAD,434,ASIP,0.0069595,0.0
COAD,191,AHCY,1e-20,1.24165091546748
COAD,83737,ITCH,0.00011219,0.0234262045942914
COAD,693229,MIR644A,0.0036968,0.0
COAD,83658,DYNLRB1,1.9149e-11,0.265106270702189
COAD,84557,MAP1LC3A,0.68259,-0.144773457988038
COAD,128869,PIGU,1e-20,0.692711400761177
COAD,23054,NCOA6,1.8707e-15,0.378777373405584
COAD,58476,TP53INP2,4.338e-15,-2.5982558310522
COAD,2686,GGT7,0.39755,-0.112397435254962
COAD,55902,ACSS2,2.3543e-16,-1.24954431658676
COAD,2937,GSS,4.4092e-12,0.22755848141206
COAD,57644,MYH7B,3.2963e-06,0.0
COAD,574501,MIR499A,0.0074434,0.0
COAD,26133,TRPC4AP,1e-20,0.349207010843435
COAD,55741,EDEM2,6.175e-11,0.210900723412061
COAD,10544,PROCR,1e-20,0.951500779088721
COAD,101410538,MMP24OS,0.024023,-0.297501449097093
COAD,10893,MMP24,1.9999e-08,0.0
COAD,3692,EIF6,1e-20,0.479816322352295
COAD,140846,FAM83C-AS1,6.5453e-09,0.0
COAD,55245,UQCC1,1e-20,0.539324688135509
COAD,8200,GDF5,0.46718,0.0
COAD,100302125,MIR1289-1,0.030418,0.0
COAD,11190,CEP250,1e-20,1.05062607306997
COAD,51614,ERGIC3,1e-20,0.427851685705012
COAD,6676,SPAG4,8.7876e-07,0.494696217515927
COAD,8904,CPNE1,1e-20,1.25651629471728
COAD,10137,RBM12,4.1020000000000005e-20,0.545765216364163
COAD,9054,NFS1,1e-20,0.491294885821302
COAD,140823,ROMO1,3.6387e-06,0.166643510249553
COAD,9584,RBM39,1e-20,0.930437194641027
COAD,51230,PHF20,1e-20,0.930062856735682
COAD,51282,SCAND1,0.00091462,0.0694829191297442
COAD,140894,CNBD2,0.26343,0.0
COAD,647979,NORAD,1e-20,0.79568778444094
COAD,2036,EPB41L1,0.00021419,-0.0017945999656328
COAD,25980,AAR2,1e-20,0.456300461678469
COAD,22839,DLGAP4,8.8524e-15,0.933569457401158
COAD,101926987,DLGAP4-AS1,4.2256e-05,0.0
COAD,10398,MYL9,0.0028931,-2.31415750907112
COAD,60436,TGIF2,1e-20,2.024211447243
COAD,55969,RAB5IF,0.0040595,0.326741008242821
COAD,84174,SLA2,2.3486e-05,-1.16041055049531
COAD,57446,NDRG3,1.709e-10,0.212791144828107
COAD,79980,DSN1,1e-20,1.20008900067289
COAD,140710,SOGA1,0.00014367,0.866148231045152
COAD,140711,TLDC2,0.48032,-0.298875404067318
COAD,25939,SAMHD1,0.12137,-0.344922856496329
COAD,5933,RBL1,1e-20,1.28640758766991
COAD,140699,MROH8,0.025235,-0.374065718222538
COAD,6185,RPN2,1e-20,0.958927026276468
COAD,2691,GHRH,0.079895,0.0
COAD,63905,MANBAL,1.6444e-06,0.366102963408394
COAD,6714,SRC,0.0032404,0.0568474246739758
COAD,10904,BLCAP,2.1484e-13,0.308647403933032
COAD,4826,NNAT,0.80098,-0.925193001482549
COAD,100287792,AL162293.1,0.3181,0.0
COAD,56259,CTNNBL1,1e-20,0.666794870021912
COAD,128434,VSTM2L,5.7507e-05,-1.12763327972587
COAD,9675,TTI1,1e-20,1.12850896968994
COAD,58490,RPRD1B,1e-20,0.529941566721018
COAD,7052,TGM2,0.0019828,0.416655670905957
COAD,85449,KIAA1755,1.0475e-11,0.846674872449006
COAD,149684,AL359555.4,0.11999,0.0
COAD,671,BPI,0.097419,0.0
COAD,3929,LBP,0.22855,0.0
COAD,388796,SNHG17,1e-20,2.1487598393532
COAD,26776,SNORA71B,3.1813e-07,2.20530909369215
COAD,128439,SNHG11,1e-20,1.11713519647511
COAD,57148,RALGAPB,1.4182e-16,0.386707375823981
COAD,100616190,MIR548O2,0.0026955,0.0
COAD,343578,ARHGAP40,0.025772,0.0
COAD,79913,ACTR5,1e-20,0.875680409719242
COAD,26051,PPP1R16B,1.3074e-10,-1.90561612994181
COAD,81610,FAM83D,6.1222e-05,1.19541927988157
COAD,60625,DHX35,1e-20,0.57459640589248
COAD,9935,MAFB,0.018554,-0.720021578719996
COAD,7150,TOP1,2.3282e-18,0.560074877104084
COAD,101927117,PLCG1-AS1,4.2804e-05,0.0922074380970889
COAD,5335,PLCG1,1e-20,1.12005797904047
COAD,102466912,MIR6871,0.001077,0.0
COAD,23051,ZHX3,0.4211,0.0496355512041518
COAD,64900,LPIN3,3.379e-08,0.61157566221102
COAD,90187,EMILIN3,0.026725,0.0
COAD,84181,CHD6,1.0754e-20,0.994550391999414
COAD,11122,PTPRT,0.21208,0.0
COAD,6431,SRSF6,7.1626e-15,0.653706520241521
COAD,26013,L3MBTL1,1.1234e-10,0.916094422938358
COAD,10110,SGK2,1.0854e-10,-1.68946025773473
COAD,51098,IFT52,1e-20,0.4975947487828
COAD,4605,MYBL2,1e-20,1.87078460970506
COAD,149699,GTSF1L,0.3181,0.0
COAD,84969,TOX2,4.3875e-05,-1.06396581657458
COAD,57158,JPH2,0.0026366,-2.28125313412649
COAD,51526,OSER1,1e-20,0.693855236536414
COAD,100505783,OSER1-DT,1.0271e-08,0.309126944487364
COAD,78997,GDAP1L1,0.0055527,0.0
COAD,128486,FITM2,2.4896e-19,0.417793013659953
COAD,140902,R3HDML,2.2421e-19,1.25942315228141
COAD,3172,HNF4A,0.20357,-0.376594274831791
COAD,101927219,HNF4A-AS1,0.018829,0.0
COAD,100500813,MIR3646,0.0097643,-0.502787987831679
COAD,101927242,LINC01620,0.057102,0.0
COAD,79183,TTPAL,1e-20,0.961459538147942
COAD,10955,SERINC3,3.6223000000000003e-19,0.360556286602715
COAD,11142,PKIG,2.1391e-08,-0.945529763901437
COAD,100,ADA,5.2998e-16,0.912572348293196
COAD,8839,CCN5,4.6941e-09,-4.31113978027586
COAD,60598,KCNK15,4.0623e-05,0.0
COAD,140730,RIMS4,0.10711,0.0
COAD,7529,YWHAB,3.1164e-15,0.246948341938618
COAD,80336,PABPC1L,1e-20,2.86664400192237
COAD,10953,TOMM34,1e-20,1.66881638178648
COAD,100505826,STK4-AS1,0.080145,0.0
COAD,6789,STK4,1e-20,0.520577763057468
COAD,3787,KCNS1,0.010642,0.0
COAD,149708,WFDC5,0.078852,0.0
COAD,128488,WFDC12,0.050929,0.0
COAD,5266,PI3,0.053529,-0.486057731812332
COAD,6406,SEMG1,5.2335e-06,0.0
COAD,6590,SLPI,0.0088515,0.203239538056055
COAD,8785,MATN4,0.32332,0.0
COAD,11317,RBPJL,0.3181,0.0
COAD,6385,SDC4,1e-20,0.554427536568333
COAD,90196,SYS1,5.9292e-07,0.0974787409349819
COAD,27296,TP53TG5,1.9278e-06,0.0
COAD,55861,DBNDD2,0.0010209,-0.426409572098792
COAD,51604,PIGT,1.1245e-07,0.121749503996182
COAD,102465487,MIR6812,4.1735e-08,0.0
COAD,10406,WFDC2,0.019514,-1.47490025481669
COAD,10816,SPINT3,0.19208,0.0
COAD,140870,WFDC6,0.17461,0.0
COAD,57119,EPPIN,0.0306,0.0
COAD,90199,WFDC8,0.071302,0.0
COAD,259240,WFDC9,0.12943,0.0
COAD,140832,WFDC10A,9.9678e-08,0.0
COAD,259239,WFDC11,0.26164,0.0
COAD,280664,WFDC10B,6.0332e-11,0.0
COAD,164237,WFDC13,0.012547,0.0
COAD,100500897,MIR3617,0.016709,0.0
COAD,391253,SPINT4,0.0093655,0.0
COAD,140686,WFDC3,1.266e-14,1.03309323513201
COAD,116092,DNTTIP1,1e-20,1.06190718110306
COAD,11065,UBE2C,1e-20,1.95055781670287
COAD,7125,TNNC2,1.0665e-13,0.43453033895778
COAD,90203,SNX21,0.093357,-0.227307911750565
COAD,10005,ACOT8,0.00017696,-0.508183221414673
COAD,140831,ZSWIM3,1.6735e-05,0.013105891233299
COAD,90204,ZSWIM1,1e-20,0.551972215255329
COAD,128497,SPATA25,1e-20,1.06919057830777
COAD,140825,NEURL2,6.0117e-16,0.0
COAD,5476,CTSA,1.1262e-09,-1.03127447060514
COAD,5360,PLTP,0.73417,-0.0788262896123797
COAD,63935,PCIF1,1.6933e-10,0.182031724816254
COAD,63925,ZNF335,1.1146e-17,0.632709769947182
COAD,4318,MMP9,8.8937e-10,1.10699515401255
COAD,109729184,SLC12A5-AS1,0.14767,0.0
COAD,57468,SLC12A5,0.13016,0.0
COAD,57727,NCOA5,9.4235e-15,0.397484142833181
COAD,958,CD40,0.49632,-0.405301314473714
COAD,64405,CDH22,0.076394,0.0
COAD,51006,SLC35C2,1e-20,0.637768999303236
COAD,63916,ELMO2,2.1455e-18,0.536806240557423
COAD,55713,ZNF334,0.081365,-0.386259141133346
COAD,64849,SLC13A3,6.0278e-12,0.196607044094818
COAD,112858,TP53RK,1e-20,0.982352134180575
COAD,81031,SLC2A10,0.44182,-0.331815581964023
COAD,2139,EYA2,8.3255e-11,-4.16757265290078
COAD,100500814,MIR3616,0.23447,0.0
COAD,23613,ZMYND8,1e-20,0.547815749751637
COAD,100131496,AL031666.2,0.00047207,0.0
COAD,8202,NCOA3,8.0686e-09,0.216350762752317
COAD,55959,SULF2,1.7052e-16,0.53580253087095
COAD,284749,LINC00494,0.13178,0.0
COAD,57580,PREX1,0.0012921,-0.57514329430207
COAD,10564,ARFGEF2,6.8326e-12,0.255284210011785
COAD,102723483,CSE1L-AS1,0.12618,0.0
COAD,1434,CSE1L,1e-20,1.56703014394683
COAD,6780,STAU1,1e-20,0.465488574857905
COAD,55661,DDX27,1e-20,1.08235344630378
COAD,57169,ZNFX1,0.015246,0.224388241890328
COAD,441951,ZFAS1,1e-20,1.84651040960897
COAD,26765,SNORD12C,9.9911e-08,0.361768359419153
COAD,100113393,SNORD12B,0.0003786,0.0
COAD,3745,KCNB1,0.02662,0.0
COAD,5740,PTGIS,0.0032413,-1.76377813708048
COAD,9334,B4GALT5,0.43338,-0.115613822881224
COAD,23315,SLC9A8,0.0056265,0.0151109237904754
COAD,9825,SPATA2,0.012485,0.0094281057856395
COAD,55905,RNF114,1e-20,0.697528897175137
COAD,6615,SNAI1,1e-20,1.69651248830545
COAD,7335,UBE2V1,1.1382e-06,1.07063120819055
COAD,101927541,LINC01273,5.7614e-13,0.228972569760161
COAD,101927559,CEBPB-AS1,0.00035905,0.0
COAD,1051,CEBPB,1e-20,1.30206652584493
COAD,284751,LINC01270,9.8927e-06,0.0
COAD,5770,PTPN1,2.5738e-09,0.183762060522764
COAD,693230,MIR645,0.020436,0.0
COAD,140876,RIPOR3,0.13437,-0.792869910408099
COAD,100302146,MIR1302-5,0.056957,0.0
COAD,84612,PARD6B,2.0941e-10,0.457267892064304
COAD,55653,BCAS4,1.4285e-10,0.770047500757679
COAD,23394,ADNP,1e-20,0.73796213576304
COAD,101927631,ADNP-AS1,1.1213e-07,0.693696419080719
COAD,8813,DPM1,1e-20,0.9327882900407
COAD,27304,MOCS3,1e-20,0.681075435082048
COAD,3755,KCNG1,6.3844e-08,-2.13487805434311
COAD,4773,NFATC2,0.88451,-0.189053800920468
COAD,100422889,MIR3194,0.0064467,0.0
COAD,10079,ATP9A,1.1338e-06,0.0876893311212103
COAD,57167,SALL4,1e-20,1.4662355621504
COAD,101927678,LINC01429,0.01995,0.0
COAD,55734,ZFP64,1e-20,0.477655725200596
COAD,101927700,LINC01524,0.082517,0.0
COAD,128553,TSHZ2,0.0024735,0.0
COAD,7764,ZNF217,0.67675,-0.144871878851138
COAD,105372672,AC005808.1,0.17581,0.0
COAD,8537,BCAS1,1.877e-17,-3.00660399881947
COAD,100616225,MIR4756,0.60543,0.0
COAD,1591,CYP24A1,0.0023248,0.0
COAD,5203,PFDN4,1e-20,1.34956418961794
