cancer_type,ncbi_gene_id,gene_symbol,fdr_adjusted_p_value,log2_fold_change
KIRC,27106,ARRDC2,1e-20,1.94979572565506
KIRC,3594,IL12RB1,1e-20,2.45480610957435
KIRC,126364,LRRC25,1e-20,1.77691524267022
KIRC,374887,YJEFN3,1e-20,1.87719536422809
KIRC,51291,GMIP,1e-20,1.57859339554335
KIRC,100302179,MIR1270,1e-20,2.74931972457408
KIRC,730087,ZNF726,2.6398e-17,-1.74717253703546
KIRC,7386,UQCRFS1,1e-20,-1.64414982039505
KIRC,5184,PEPD,9.4747e-12,-1.58146544306194
KIRC,6324,SCN1B,1e-20,1.96704236655505
KIRC,163175,LGI4,1e-20,2.97852361835339
KIRC,53827,FXYD5,1e-20,1.67893514742189
KIRC,57817,HAMP,1e-20,2.25126462889425
KIRC,115703,ARHGAP33,1e-20,1.76340926246058
KIRC,84807,NFKBID,1e-20,1.67364477197213
KIRC,10870,HCST,1e-20,1.57899940242168
KIRC,7305,TYROBP,1e-20,2.57386289645656
KIRC,163183,SYNE4,1e-20,-3.45319427627631
KIRC,84964,ALKBH6,1e-20,1.62105550329974
KIRC,115727,RASGRP4,1e-20,1.80033047292464
KIRC,11184,MAP4K1,1e-20,2.3998249594477
KIRC,147968,CAPN12,1e-20,2.8626720613584
KIRC,9535,GMFG,1e-20,1.83790342502653
KIRC,64857,PLEKHG2,1e-20,1.58154832116275
KIRC,558,AXL,1e-20,1.61607649903494
KIRC,7040,TGFB1,1e-20,1.51363121561904
KIRC,641649,TMEM91,1e-20,3.47279022476409
KIRC,100170765,ERICH4,8.0187e-12,-3.51525829027167
KIRC,101927931,LINC01480,1e-20,2.1947174628936
KIRC,90273,CEACAM21,1e-20,1.63587946905189
KIRC,2901,GRIK5,1e-20,-4.07527590102327
KIRC,5452,POU2F2,1e-20,2.21447459200528
KIRC,390940,PINLYP,2.4152000000000003e-19,-1.87679426533005
KIRC,199731,CADM4,1e-20,-2.85384853995902
KIRC,23624,CBLC,1e-20,-3.42777475902987
KIRC,4059,BCAM,1e-20,-1.95296849508606
KIRC,341,APOC1,1e-20,4.98384371506812
KIRC,147700,KLC3,4.6075e-13,-2.06281249240502
KIRC,10848,PPP1R13L,1e-20,1.54021635298146
KIRC,2828,GPR4,1e-20,1.89202548623604
KIRC,3171,FOXA3,4.442e-12,-2.18713429147454
KIRC,83987,CCDC8,1.9217e-14,-1.99545659521723
KIRC,55228,PNMA8A,1e-20,-2.41320752600492
KIRC,27113,BBC3,1e-20,1.62224855208902
KIRC,30846,EHD2,1e-20,2.44545346347344
KIRC,2014,EMP3,1e-20,1.54240650820158
KIRC,951,CD37,1e-20,2.56371718948803
KIRC,5639,PRRG2,1e-20,-4.06134274322417
KIRC,259307,IL4I1,1e-20,2.31314232917049
KIRC,79784,MYH14,1e-20,-2.81373486509064
KIRC,112703,AC020909.1,1.3378e-19,-1.54270946631782
KIRC,5653,KLK6,2.639e-13,-4.01301553583926
KIRC,5650,KLK7,5.0131e-13,-3.80001978162573
KIRC,27180,SIGLEC9,1e-20,2.44449038506581
KIRC,27036,SIGLEC7,1e-20,1.97791237936068
KIRC,945,CD33,1e-20,1.99585463521571
KIRC,4818,NKG7,1e-20,3.2418704307746
KIRC,89790,SIGLEC10,1e-20,3.29130885982897
KIRC,27181,SIGLEC8,1e-20,2.64477921926295
KIRC,100049587,SIGLEC14,1e-20,1.72084592880293
KIRC,2357,FPR1,2.7205e-18,1.6875295132993
KIRC,2359,FPR3,1e-20,2.59096832808409
KIRC,126014,OSCAR,1e-20,2.63331130356526
KIRC,147798,TMC4,1e-20,-3.42349202774817
KIRC,11025,LILRB3,1e-20,2.53340974201336
KIRC,79168,LILRA6,1e-20,1.71193535697892
KIRC,10288,LILRB2,1e-20,2.4329397481467
KIRC,3903,LAIR1,1e-20,2.70091159466266
KIRC,11027,LILRA2,1e-20,1.51146803927587
KIRC,11024,LILRA1,1e-20,1.62920832434623
KIRC,10859,LILRB1,1e-20,3.00216872544424
KIRC,11006,LILRB4,1e-20,3.08978602217247
KIRC,55655,NLRP2,3.5118e-11,-2.50969584193339
KIRC,54869,EPS8L1,2.8108e-11,-2.61024654032436
KIRC,386758,ZNF582-AS1,1e-20,-1.90890870405565
KIRC,100128252,ZNF667-AS1,1e-20,-2.0155269400028
KIRC,5178,PEG3,5.8353e-14,-1.71237567288067
KIRC,57761,TRIB3,1e-20,2.6024606941764
KIRC,113278,SLC52A3,1e-20,-4.16846699723445
KIRC,284759,SIRPB2,1e-20,2.32057493389316
KIRC,10326,SIRPB1,1e-20,1.55924706046191
KIRC,55423,SIRPG,1e-20,2.46780115648841
KIRC,9762,LZTS3,1e-20,-2.84162619450675
KIRC,6614,SIGLEC1,1e-20,2.43607730453356
KIRC,9770,RASSF2,1e-20,2.36984232524002
KIRC,1114,CHGB,9.9586e-14,-4.83713591392318
KIRC,101929265,LINC01428,1e-20,2.55336050333533
KIRC,6616,SNAP25,1e-20,2.18956684449405
KIRC,23767,FLRT3,1e-20,-2.05337295253208
KIRC,58495,OVOL2,1e-20,-2.39971798353103
KIRC,100505683,LINC01431,6.6772e-14,-1.65151180760474
KIRC,8530,CST7,1e-20,2.95658233935041
KIRC,22981,NINL,1e-20,-1.59665766071185
KIRC,84701,COX4I2,1e-20,2.14904699260735
KIRC,128853,DUSP15,2.4794e-13,-3.47702522599063
KIRC,3055,HCK,1e-20,2.17106605175729
KIRC,1869,E2F1,1e-20,2.24861029910545
KIRC,10544,PROCR,1e-20,1.65250712445474
KIRC,6676,SPAG4,1e-20,4.0532253114194
KIRC,84174,SLA2,1e-20,2.12366619645382
KIRC,25939,SAMHD1,1e-20,1.61954952531087
KIRC,10110,SGK2,1e-20,-2.26599303625362
KIRC,100,ADA,1e-20,1.90706218160312
KIRC,80336,PABPC1L,1e-20,1.75047190633669
KIRC,958,CD40,1e-20,1.84087486746868
KIRC,2139,EYA2,3.3821e-14,-2.30870152296443
KIRC,655,BMP7,6.5282e-20,-3.72181010491404
KIRC,149773,APCDD1L-DT,4.5198e-12,-3.06108492060131
KIRC,1002,CDH4,1e-20,2.90881290773955
KIRC,63910,SLC17A9,1e-20,2.202260983562
KIRC,79444,BIRC7,1e-20,2.38322043336566
KIRC,50861,STMN3,1e-20,1.81796670801135
KIRC,693232,MIR647,1e-20,1.77638941902155
KIRC,10287,RGS19,1e-20,1.70384669376174
KIRC,54033,RBM11,6.4721e-18,-1.80281359753229
KIRC,114614,MIR155HG,1e-20,2.04404433270602
KIRC,56911,MAP3K7CL,1e-20,1.90312080061311
KIRC,9073,CLDN8,8.7255e-19,-7.59721083771942
KIRC,30811,HUNK,4.0717000000000005e-19,-2.06621083935037
KIRC,56245,C21orf62,1.5818e-17,-3.44376321938948
KIRC,6526,SLC5A3,1.0578e-11,-2.15571218982834
KIRC,100506385,LINC01426,1e-20,3.77191589816932
KIRC,100506403,RUNX1,4.1185e-17,1.95572076383473
KIRC,6493,SIM2,5.8759e-16,-4.69543711040537
KIRC,54097,FAM3B,1e-20,-5.70791125418517
KIRC,7113,TMPRSS2,1e-20,-6.85359650620251
KIRC,53347,UBASH3A,1e-20,1.5089356618644
KIRC,7226,TRPM2,1e-20,2.58928410667125
KIRC,3689,ITGB2,1e-20,2.54075731310791
KIRC,1292,COL6A2,1e-20,2.00283163468267
KIRC,503637,DUXAP8,1e-20,2.19029879162659
KIRC,26220,DGCR9,1e-20,4.84441144783346
KIRC,23532,PRAME,2.7724e-15,1.52440179019787
KIRC,9514,GAL3ST1,1e-20,2.70224099640706
KIRC,27124,INPP5J,1.4759e-14,-5.71354363602628
KIRC,6523,SLC5A1,1e-20,1.61850554651578
KIRC,3162,HMOX1,1e-20,2.0268942520158
KIRC,23551,RASD2,1e-20,3.16318705654461
KIRC,4689,NCF4,1e-20,1.95065946894093
KIRC,3560,IL2RB,1e-20,3.31261865281208
KIRC,114904,C1QTNF6,1e-20,2.12216312228947
KIRC,5880,RAC2,1e-20,2.30169947059698
KIRC,27128,CYTH4,1e-20,1.79965159883599
KIRC,23616,SH3BP1,1e-20,1.73205207330029
KIRC,3956,LGALS1,1e-20,1.95135039264659
KIRC,27350,APOBEC3C,1e-20,2.27781874982187
KIRC,60489,APOBEC3G,1e-20,2.18881764761041
KIRC,164668,APOBEC3H,1e-20,2.08576455377831
KIRC,113828,FAM83F,2.2209e-11,-1.85399564717639
KIRC,2847,MCHR1,1e-20,2.22465773412074
KIRC,79019,CENPM,1e-20,1.85864688197015
KIRC,150372,NFAM1,1e-20,2.2620185059174
KIRC,638,BIK,1.1380000000000001e-20,-2.46701857168978
KIRC,64098,PARVG,1e-20,2.90707355103846
KIRC,1890,TYMP,1e-20,3.02404051151381
KIRC,440836,ODF3B,1e-20,3.48175477240648
KIRC,51284,TLR7,1e-20,2.10934739618836
KIRC,51311,TLR8,1e-20,1.88596475675397
KIRC,2824,GPM6B,6.598e-13,-2.5765221379205
KIRC,5256,PHKA2,1e-20,2.04978012334933
KIRC,389840,MAP3K15,1e-20,-2.34312351940185
KIRC,79135,APOO,1e-20,-1.66150934378247
KIRC,7504,XK,1.1969e-20,-1.5670586262992
KIRC,1536,CYBB,1e-20,1.69444458637796
KIRC,2857,GPR34,1e-20,1.69568744802961
KIRC,79742,DIPK2B,1e-20,1.85599567232672
KIRC,9104,RGN,1.4014e-12,-1.64147126689918
KIRC,7076,TIMP1,1e-20,2.08614768998014
KIRC,7454,WAS,1e-20,2.20508808352087
KIRC,392465,GLOD5,8.151900000000001e-19,-3.34668824628789
KIRC,27344,PCSK1N,1.8661000000000001e-19,-3.35038158888773
KIRC,6855,SYP,1e-20,-1.97234776645549
KIRC,1184,CLCN5,2.4175e-20,-1.66568750355374
KIRC,170685,NUDT10,1.7895e-14,-2.03210084316702
KIRC,60401,EDA2R,1e-20,2.25460622736575
KIRC,4983,OPHN1,1.0377e-14,-1.60946713283285
KIRC,56159,TEX11,1e-20,1.77357442277131
KIRC,2705,GJB1,2.2611e-16,-1.65100816383161
KIRC,2833,CXCR3,1e-20,2.68144926531496
KIRC,4674,NAP1L2,1e-20,-3.25596337663025
KIRC,158866,ZDHHC15,1e-20,-1.72518687552093
KIRC,27334,P2RY10,1e-20,1.68392098080932
KIRC,27330,RPS6KA6,1e-20,-3.79662492187499
KIRC,4675,NAP1L3,1e-20,-2.03659715366357
KIRC,94121,SYTL4,2.2077e-18,-1.62382201622972
KIRC,695,BTK,1e-20,2.52814436872131
KIRC,140597,TCEAL2,1.1365000000000001e-20,-4.64904056563445
KIRC,203447,NRK,1e-20,-4.26963165094044
KIRC,92129,RIPPLY1,8.7274e-12,-1.62527048937469
KIRC,1288,COL4A6,1e-20,-3.3007094716501
KIRC,1287,COL4A5,1e-20,-3.10422860086473
KIRC,2182,ACSL4,1.1992e-17,-1.70070346081026
KIRC,84187,TMEM164,1e-20,-1.71323360141584
KIRC,91851,CHRDL1,1.3255e-11,-4.45989058495499
KIRC,90293,KLHL13,1e-20,-2.56893172126523
KIRC,100303728,SLC25A5-AS1,4.0649e-18,-2.27134445756079
KIRC,292,SLC25A5,1e-20,-1.74358103516891
KIRC,4068,SH2D1A,1e-20,2.1479578813871
KIRC,10178,TENM1,1e-20,2.18396283484259
KIRC,8862,APLN,1e-20,2.24125177741011
KIRC,54440,SASH3,1e-20,2.66873313836145
KIRC,9363,RAB33A,1e-20,2.01578299724093
KIRC,90167,FRMD7,9.5357e-13,-1.9938554797021
KIRC,90161,HS6ST2,1e-20,-5.07775571410965
KIRC,2719,GPC3,1e-20,-5.12036512328691
KIRC,347475,CCDC160,1e-20,-2.80247033926035
KIRC,644596,SMIM10L2B,1e-20,-2.30656918135215
KIRC,203522,INTS6L,1e-20,1.55062876869203
KIRC,89885,FATE1,1e-20,2.0727918181067
KIRC,2564,GABRE,1e-20,2.20247503607919
KIRC,1852,DUSP9,1.4833e-19,-7.2815684387925
KIRC,139728,PNCK,1e-20,6.5003081130972
KIRC,3897,L1CAM,3.391e-18,-6.08010333004355
KIRC,554,AVPR2,1.2809e-12,-4.03133102944025
KIRC,139716,GAB3,1e-20,1.55476709641043
KIRC,4515,MTCP1,1e-20,1.87656605875172
